,E007_Time[h],E007_6803_deltaKaiA3B3_rep1,E007_6803_deltaKaiA3B3_rep2,E007_6803_deltaKaiA3B3_rep3,E007_6803_deltaKaiA3B3_rep4,E007_6803_deltaKaiA3B3_rep5,E008_Time[h],E008_6803_deltaKaiA3B3_rep1,E008_6803_deltaKaiA3B3_rep2,E008_6803_deltaKaiA3B3_rep3,E008_6803_deltaKaiA3B3_rep4,E011_Time[h],E011_6803_deltaKaiA3B3_rep1,E011_6803_deltaKaiA3B3_rep2,E011_6803_deltaKaiA3B3_rep3,E011_6803_deltaKaiA3B3_rep4,E011_6803_deltaKaiA3B3_rep5
151,12.635833333333332,-2.1265245877908345,-1.2531411502883634,-1.6242238052074178,-1.6595431477658915,-2.131218974118533,12.636111111111113,-2.451196356830375,-2.396479380764759,-2.5879848397728127,-2.485725492127669,12.636111111111113,-2.514740329759616,-2.877180009456093,-2.8114161107353404,-2.5724797461036646,-2.6310088171724004
152,12.719166666666666,-2.0992127091976363,-1.2251477652855611,-1.6047387697740296,-1.6486531984407744,-2.1139017636654005,12.719444444444443,-2.4349164876186897,-2.3815091640833685,-2.5675154590934746,-2.4661595989100378,12.719444444444443,-2.491982011574537,-2.849995558650561,-2.791605152956097,-2.5618037838817083,-2.606903125406774
153,12.8025,-2.0802511947608227,-1.1943742149869658,-1.5791551294416415,-1.6274101616630623,-2.098174117123489,12.802777777777775,-2.416824856965065,-2.35839381544929,-2.5490316838569136,-2.445394203140728,12.802777777777775,-2.461387234805924,-2.833646790387573,-2.7656914843187423,-2.546126567722623,-2.579361816483104
154,12.885833333333332,-2.0552406301869564,-1.172020042991877,-1.5516727569470117,-1.6130125899646313,-2.0682369492771957,12.886111111111113,-2.391921803923978,-2.3357331354213398,-2.528734106819324,-2.430829668694312,12.886111111111113,-2.430357560629658,-2.806735190040172,-2.7418771974596146,-2.526049165307947,-2.537186952870385
155,12.969166666666666,-2.035181600495874,-1.145084793273437,-1.5262915254900375,-1.594859039901668,-2.0442911727193107,12.969444444444443,-2.3720076675929254,-2.31552692604025,-2.5070233200432828,-2.408466359364782,12.969444444444443,-2.400494546251694,-2.789062237457676,-2.713564379766897,-2.496572642169028,-2.5105805913094947
156,13.0525,-2.017474690020689,-1.119368010178634,-1.5050113087337538,-1.5777480720546695,-2.0179376978510133,13.052777777777775,-2.348482787112424,-2.2869749908286727,-2.479699914897747,-2.377904638865547,13.052777777777775,-2.366999744908049,-2.763029406965672,-2.684955113380616,-2.4730980616870206,-2.476544782813188
157,13.135833333333332,-1.996720482407792,-1.0910692384282976,-1.4786319808043336,-1.562478251028443,-1.9885774328818744,13.136111111111113,-2.3241475016660096,-2.261477134791176,-2.4517644820580555,-2.353744870829434,13.136111111111113,-2.3316747058648115,-2.7466381673660214,-2.651651475192645,-2.4400264850928925,-2.4440815726661023
158,13.221944444444444,-1.9663195606168455,-1.056988023117103,-1.4549534162910882,-1.5454481454521076,-1.9602112838298555,13.219444444444443,-2.303002150480238,-2.233033164414244,-2.4328176115059312,-2.3295874188086865,13.219444444444443,-2.299520974418138,-2.7218899819368567,-2.619055536846701,-2.413758971467418,-2.4085930004247538
159,13.305277777777777,-1.940872506920792,-1.0231239097135698,-1.4295754902464664,-1.524256327979091,-1.930640154521308,13.305555555555555,-2.2712470728246825,-2.2056428876662806,-2.400459892529476,-2.301432646274967,13.303055555555556,-2.268540091894253,-2.695786308432581,-2.591169364738345,-2.3874965777411816,-2.3782810999175386
160,13.38861111111111,-1.9129799029058476,-0.9876764440600594,-1.403098078186056,-1.5071013752871345,-1.9060649465909736,13.388888888888888,-2.2336826080119394,-2.179106113997604,-2.370891913723173,-2.269880916619354,13.388888888888888,-2.23413359564945,-2.667728599083872,-2.559395020014984,-2.3592403586945774,-2.332747899244734
161,13.471944444444444,-1.8832423294715035,-0.9574451723727786,-1.3775210560885816,-1.4877818680782855,-1.880086559481986,13.47222222222222,-2.2041090953976203,-2.1456226543404524,-2.34191426298789,-2.244932593152345,13.47222222222222,-2.199103019070092,-2.647318300597677,-2.525334558575868,-2.322991366957809,-2.307395420778497
162,13.555277777777777,-1.8566603668305284,-0.9206296412417776,-1.3482443003959077,-1.4616963910789078,-1.850505890445868,13.555555555555555,-2.1745268743803576,-2.11699232110898,-2.314127527530876,-2.211588039103856,13.555555555555555,-2.1674498915726077,-2.617356854157215,-2.488790031072093,-2.294550653010889,-2.2772256811628653
163,13.63861111111111,-1.827434594508966,-0.8916293976309504,-1.320467688013034,-1.443443533039671,-1.8229238345425325,13.638888888888888,-2.136736284401806,-2.086214928199257,-2.2813322938657574,-2.185047617623218,13.638888888888888,-2.135175738603496,-2.5870456954219776,-2.4553634829066,-2.267519265183639,-2.248840691313757
164,13.721944444444444,-1.800965591346135,-0.8586439888780358,-1.2983910963081011,-1.42162188673556,-1.7967412846402848,13.72222222222222,-2.1027376649466354,-2.055090290989273,-2.249329147812547,-2.153711691779182,13.72222222222222,-2.101882081639324,-2.5565862545277285,-2.419456954234174,-2.2302982496556893,-2.2068424564189693
165,13.805277777777777,-1.771253935494632,-0.8248729626946157,-1.2626144031123878,-1.4048300489658654,-1.7647591314158209,13.805555555555555,-2.078931355542537,-2.0248182263389354,-2.2143186744976378,-2.114780624559916,13.805555555555555,-2.065570438186725,-2.529379956086504,-2.378072479961445,-2.2042886504564816,-2.17083297593818
166,13.88861111111111,-1.739700204420326,-0.7919158671661147,-1.234337486720308,-1.3884666205541911,-1.7371782633542254,13.888888888888888,-2.0453176957602226,-1.991998552590064,-2.1805014583538043,-2.0768547788730043,13.888888888888888,-2.0288423217824056,-2.497828219186609,-2.3460120897468864,-2.1736915094652653,-2.12661424360295
167,13.971944444444444,-1.7163049749023642,-0.7567722507518038,-1.2083602258894168,-1.3647302063484523,-1.7097995667489754,13.97222222222222,-2.0124970252134204,-1.958431089566401,-2.149678083120203,-2.0319345175454524,13.97222222222222,-1.991899241993137,-2.4713324573926245,-2.308677808000818,-2.1321078664111006,-2.078388247416715
168,14.058055555555557,-1.685268823033169,-0.7302416622847954,-1.1820824998404065,-1.342619415220873,-1.687423925701937,14.055555555555555,-1.976069683558881,-1.9227156585736036,-2.11624913184237,-1.9906202033236773,14.055555555555555,-1.94434270441576,-2.4434940787454,-2.270671653885403,-2.091138758872855,-2.0333569696547955
169,14.141388888888889,-1.657992324218439,-0.696123650972047,-1.1525041882571068,-1.327532860067989,-1.6592522221233676,14.141666666666666,-1.946836010496373,-1.8904520823992472,-2.084215186872228,-1.9579121988735204,14.139166666666666,-1.905174210677183,-2.417114485762059,-2.233795641314649,-2.054185222279206,-1.994522386864389
170,14.22472222222222,-1.625876053177146,-0.6610177663943595,-1.1168251712864854,-1.3146691578106466,-1.624885335731916,14.225,-1.902196345768684,-1.851640185312823,-2.052776829868076,-1.9280108667802365,14.225,-1.8659952584343835,-2.378595075435996,-2.1886517789544118,-2.014048289908642,-1.952086469864576
171,14.308055555555557,-1.594720583941541,-0.6217235585063785,-1.0854453295386493,-1.2908269293940022,-1.5949241440546198,14.308333333333334,-1.870151029161622,-1.810479793065741,-2.0209346417945966,-1.8937165695485,14.308333333333334,-1.8248073413744077,-2.352537239236877,-2.1464420702223856,-1.9849289928894576,-1.9096511837463157
172,14.391388888888889,-1.554326489857149,-0.5874405776365932,-1.0535645440868424,-1.2668047997875245,-1.564769522426909,14.391666666666666,-1.8401004005040145,-1.7651707328913275,-1.981689202922856,-1.866029669602402,14.391666666666666,-1.7764119492143688,-2.3243423631106395,-2.105568513288115,-1.9496283601997604,-1.8650184878724476
173,14.47472222222222,-1.5196943435827723,-0.551968374487336,-1.0165826964674474,-1.2412013979849914,-1.5324223439926024,14.475,-1.8096447996677072,-1.720312833504826,-1.9430410928303,-1.830750529285452,14.475,-1.73961056770145,-2.2956118274794948,-2.0610331010729865,-1.910947418667465,-1.8183903358776927
174,14.558055555555557,-1.4884247170904863,-0.5113065001347841,-0.980299668679986,-1.2172153570044912,-1.5018834797039111,14.558333333333334,-1.7703845665675673,-1.680305925103398,-1.9095908904007557,-1.798279510860577,14.558333333333334,-1.700604678612902,-2.2639470072419248,-2.023237821250232,-1.8758871929702965,-1.78116867566865
175,14.641388888888889,-1.4525181816656425,-0.4798545060289579,-0.9423153431871149,-1.1964453138884246,-1.4627537983214352,14.641666666666666,-1.730720041161479,-1.6387498393661213,-1.8767391738244328,-1.7584169765101203,14.641666666666666,-1.6549957597560447,-2.234949271772683,-1.9813846562449284,-1.8318487056357893,-1.7333554494238004
176,14.72472222222222,-1.4143753079068708,-0.4518119439937224,-0.9054296029146318,-1.1702899097035,-1.425034166414167,14.725,-1.6900515634503464,-1.5930444094539924,-1.838286520597924,-1.716363288335844,14.725,-1.6079852849682663,-2.2040199849227946,-1.931275583233996,-1.7834329770412856,-1.691352593593503
177,14.808055555555557,-1.3847966657260744,-0.4137783662267849,-0.870642331251472,-1.1405477895407397,-1.3867254483594875,14.808333333333334,-1.6471794734780951,-1.5541894700099228,-1.793233507524201,-1.6827188083589275,14.808333333333334,-1.5603747241170225,-2.172960505019557,-1.8847125741462007,-1.745441025413938,-1.6427620389000008
178,14.894166666666663,-1.3563828243484335,-0.3851533252996976,-0.841753412049707,-1.1112176025154743,-1.3478285063431703,14.891666666666666,-1.608104111331668,-1.5159848571587424,-1.751580710712619,-1.6426838985199697,14.891666666666666,-1.5189655430998377,-2.135572184866541,-1.8376975956621544,-1.7124738668307085,-1.5939857103374135
179,14.9775,-1.321934352312404,-0.3451363741578573,-0.8091627296245494,-1.082698001767347,-1.3125442003593784,14.977777777777778,-1.5678258171410284,-1.480230408507198,-1.714728705578914,-1.594058920678985,14.975277777777777,-1.471759203844305,-2.0968563717435864,-1.7928326092143103,-1.6713325152183685,-1.5480255271717431
180,15.060833333333331,-1.2846518174697164,-0.3091270661205031,-0.7738701687543468,-1.0581876444603115,-1.2730733882106642,15.06111111111111,-1.5231449310791585,-1.4423259631439551,-1.6742780668452035,-1.556244236615405,15.06111111111111,-1.4239571643080862,-2.0638144074068063,-1.7453195709869695,-1.6292179823534982,-1.5034834029408706
181,15.144166666666663,-1.2551357869853776,-0.2767249548807198,-0.7430756146805881,-1.0298851917826295,-1.2336169255079723,15.144444444444444,-1.4920617933620597,-1.3996713616395948,-1.640829368539988,-1.510840208028081,15.144444444444444,-1.3767608784789112,-2.025047628088586,-1.699760431916276,-1.5847312778624878,-1.455361245454558
182,15.2275,-1.219586827337671,-0.2387295945054345,-0.7089789531078983,-1.0021893089468756,-1.1949756656706385,15.227777777777778,-1.454176744248754,-1.3570664460466162,-1.5985831839981473,-1.4704471965352803,15.227777777777778,-1.327171796374578,-1.9901573644975816,-1.6517571376902187,-1.5422734092215378,-1.4122609567944466
183,15.310833333333331,-1.1804055043181545,-0.2081405394354184,-0.6765800702040403,-0.9798986651899352,-1.1599504599263877,15.31111111111111,-1.418490124041281,-1.3097110598994346,-1.5585400858609466,-1.4250655636746892,15.31111111111111,-1.277991364042953,-1.945944941818723,-1.606111628748632,-1.5018453817566542,-1.3611844333140604
184,15.394166666666663,-1.1459923830316625,-0.1733573444852877,-0.6502788525999157,-0.9454119337730034,-1.1309421573113363,15.394444444444444,-1.3694022730847015,-1.266605048214385,-1.507500646076029,-1.3796956709034105,15.394444444444444,-1.2354210235619725,-1.9178116797132096,-1.557225840283194,-1.4572481986436567,-1.3097335656387998
185,15.4775,-1.1093480278963048,-0.1467795648435024,-0.6186751873895648,-0.916327791981587,-1.1005516046699904,15.477777777777778,-1.3271135317670946,-1.2269482574897157,-1.465665435897422,-1.3347378795979647,15.477777777777778,-1.1870622130396389,-1.883358892318515,-1.5117017022374275,-1.410482860908172,-1.2513102386659485
186,15.560833333333331,-1.0672730026434674,-0.1104067560723636,-0.5845689621301644,-0.8914449211255022,-1.060779646655248,15.56111111111111,-1.2810242405195598,-1.182940535705596,-1.4216350258855328,-1.2907925510542906,15.56111111111111,-1.1425163666140237,-1.8447878882483824,-1.4669411393067016,-1.3629503674256371,-1.2005163315646694
187,15.644166666666663,-1.022967870317811,-0.0806384741080192,-0.5481600648420308,-0.8703620065388761,-1.0244271257283963,15.644444444444444,-1.2343347398162146,-1.14618173232411,-1.3790099859071523,-1.244460046487745,15.644444444444444,-1.0947849144532684,-1.8080999705928276,-1.4185460709382278,-1.3158517149212972,-1.1495537177760058
188,15.730277777777776,-0.985833193277273,-0.0516742752604606,-0.5150483840086175,-0.8434777375801481,-0.9860948821591136,15.727777777777778,-1.185845370174197,-1.1042716982892609,-1.3421908851354505,-1.195140727033102,15.727777777777778,-1.0478692827555816,-1.7704964369181384,-1.3679184113310647,-1.2719878979702084,-1.0956242650128805
189,15.813611111111111,-0.9410695331930664,-0.018913716213522,-0.4876338085765174,-0.8177908076320667,-0.947383754025469,15.813888888888888,-1.1371564721536642,-1.063810286026968,-1.2971782920499806,-1.1518349537445522,15.811388888888889,-0.9881708937492392,-1.7353785792668746,-1.321460069436112,-1.2341599089972348,-1.0465298352600962
190,15.896944444444443,-0.9110774510496809,0.0144436459751178,-0.4527162279554598,-0.7928999141016909,-0.9066945772139228,15.897222222222222,-1.101068386357792,-1.023597349445068,-1.251772774436677,-1.1095430875957055,15.897222222222222,-0.934891165692588,-1.6985476841578682,-1.268172948956118,-1.1915687382770497,-0.9976722847743384
191,15.980277777777776,-0.8824575071448791,0.0503982538739361,-0.4178955320183135,-0.7694037584203915,-0.8646281854193232,15.980555555555554,-1.058581453432777,-0.982832743933314,-1.2097748993878563,-1.0732654894795883,15.980555555555554,-0.885031512874041,-1.6630050325862222,-1.215858948345673,-1.1384153739341378,-0.9486534640841706
192,16.06361111111111,-0.8438102610897025,0.0749505496775665,-0.3845716111010838,-0.740701046043849,-0.8187854101449119,16.06388888888889,-1.0134960140678364,-0.9357163263633788,-1.1599852333022185,-1.0320025202086454,16.06388888888889,-0.8383933456120811,-1.6275519000233123,-1.1705199608112131,-1.0875008019427908,-0.8934752179900353
193,16.146944444444443,-0.8079362718084653,0.1131009752067992,-0.3511443560029161,-0.7169904864520551,-0.7803670807023194,16.147222222222222,-0.971212408995202,-0.8928479550888488,-1.1130043418848403,-0.9845545405147386,16.147222222222222,-0.7845780702552596,-1.585989556416786,-1.1219578743110197,-1.040026006127111,-0.8479393855642594
194,16.230277777777776,-0.77143609753876,0.1466499719085796,-0.3172136579860918,-0.6894707931493111,-0.7465740242115685,16.230555555555554,-0.9297309789901292,-0.8484274899452311,-1.0720327901471856,-0.940521911049147,16.230555555555554,-0.7365870891821951,-1.5479192661905603,-1.0757745715552178,-0.9979919681610104,-0.798847800151046
195,16.31361111111111,-0.7323102958314545,0.1831979808560097,-0.2857794087760325,-0.6653406836642315,-0.7042070656010713,16.31388888888889,-0.8920520648708916,-0.8112547922499483,-1.0274711424070957,-0.8935049923825693,16.31388888888889,-0.688021800801575,-1.515542288244828,-1.0265719300057767,-0.9561996675682076,-0.7462022893664807
196,16.396944444444443,-0.6939594235506914,0.2111454427483484,-0.2528415005612967,-0.6463988795497387,-0.6634670276076302,16.397222222222222,-0.8501760074987819,-0.7717297248023398,-0.9823199622887968,-0.8513041450051202,16.397222222222222,-0.6448835995521565,-1.4764598759560508,-0.978751821876511,-0.9116500817222342,-0.6942046750985281
197,16.480277777777776,-0.6583840368738894,0.2478927979110093,-0.2203998259935812,-0.627044106383067,-0.6219547307764395,16.480555555555554,-0.8011031477781133,-0.7326521518836637,-0.9349798127228944,-0.8027197293263333,16.480555555555554,-0.5979738759027624,-1.4338732771769642,-0.9269161141330808,-0.8631441858464282,-0.6432567735070336
198,16.566388888888888,-0.6261846912917437,0.2788404862955629,-0.1890542781877203,-0.6062750937657604,-0.5868709934610824,16.563888888888886,-0.7552338266562171,-0.6896219392570941,-0.8892512559463768,-0.7579521056751577,16.563888888888886,-0.5468940163522866,-1.3935837342365731,-0.8778666684929892,-0.8242829530139393,-0.5843603950237231
199,16.64972222222222,-0.5855619416082245,0.3123889474797359,-0.1570047507216869,-0.5810905753236763,-0.549416631823534,16.65,-0.712368385123445,-0.642038954167723,-0.8425348535026137,-0.7230016342999626,16.6475,-0.4974454034296897,-1.3573924839401583,-0.8240053414255858,-0.7854673541477247,-0.5337173443522027
200,16.733055555555556,-0.5497163419405765,0.3441386206674101,-0.1186511376365924,-0.5510892887069794,-0.5071924598341597,16.733333333333334,-0.6581071642131675,-0.5981030653425599,-0.7988311662413565,-0.6802686753685327,16.733333333333334,-0.4396294156940009,-1.313700757569268,-0.772333984152063,-0.7402983580205519,-0.4841294204679577
201,16.816388888888888,-0.5094484457193229,0.3742899446886254,-0.0847933334366862,-0.5252699755901473,-0.4635992892717148,16.816666666666666,-0.6172505050017745,-0.5526141429905307,-0.758740754318739,-0.6359535889680723,16.816666666666666,-0.3954474277343191,-1.278109780881724,-0.7174544426454594,-0.6943769312549973,-0.4303984166183552
202,16.89972222222222,-0.4731588056882614,0.4102433579995763,-0.0566312330893551,-0.5042313816719668,-0.4176379297233471,16.9,-0.567998748608675,-0.5003720588024783,-0.7132641771972765,-0.588056735105202,16.9,-0.3393008101698105,-1.2480207741116205,-0.6719685576306575,-0.6429040383234481,-0.3805261203226406
203,16.983055555555556,-0.4344479739044643,0.438999298682614,-0.0241647320251248,-0.4871722566755364,-0.3739091885845919,16.983333333333334,-0.5171522361962992,-0.4559766859511649,-0.6644019936458643,-0.5427784737059609,16.983333333333334,-0.291590929649711,-1.2122349519693236,-0.6174781645843843,-0.5920806415480986,-0.3303143133719408
204,17.066388888888888,-0.4017165017382816,0.4789582044462454,0.0036062738623409,-0.4698913543482657,-0.3364138710593765,17.066666666666666,-0.4707113089700956,-0.3998278990912678,-0.6141547617397805,-0.4961191646158046,17.066666666666666,-0.2453191488533226,-1.1779535236414698,-0.5653850937352122,-0.5399077011009538,-0.2879647718292643
205,17.14972222222222,-0.3663649398733368,0.5021205126251342,0.0308818882162413,-0.4503874324618728,-0.2955527801600202,17.15,-0.4244763081785307,-0.353525574359382,-0.5671230388606853,-0.4546791675996071,17.15,-0.1924868264900171,-1.141777692790969,-0.516291170063558,-0.4841861750038266,-0.2286792660294964
206,17.233055555555556,-0.3315938383065323,0.5290866601800992,0.0642622142166371,-0.4396592528123889,-0.2637267167072313,17.233333333333334,-0.3792475751130925,-0.3088695893740197,-0.5215073816966196,-0.4128588423416608,17.233333333333334,-0.145695317299235,-1.1033086575570028,-0.4691982133016831,-0.4347170191283409,-0.1756595605794053
207,17.316388888888888,-0.2948037463480428,0.5640570836981165,0.0941473545804499,-0.4209055812201542,-0.2245364793301091,17.316666666666666,-0.3316254511082868,-0.270259823235611,-0.4853083462420073,-0.3702585484456757,17.316666666666666,-0.104145972050484,-1.065747610555023,-0.4195080379336935,-0.3897011871959303,-0.1207074143576381
208,17.4025,-0.2641952126213217,0.5872322193923175,0.124337411561464,-0.3983251875298198,-0.1831828644661429,17.4,-0.286610277541641,-0.2246961565265036,-0.4355264877976538,-0.3264786454347774,17.4,-0.0564401375433416,-1.0294957388767554,-0.3720224531955404,-0.3447396307778361,-0.0656245805147222
209,17.485833333333332,-0.2335687850630952,0.6134125031019905,0.155232486950325,-0.3819168456103485,-0.1528666663612141,17.48611111111111,-0.2446023958336993,-0.17837847131096,-0.3955623609707447,-0.2799194927515106,17.48361111111111,-0.009779156607453,-0.9949542240901976,-0.3241432630750183,-0.289833299295109,-0.0140128064730664
210,17.569166666666668,-0.2027250109233673,0.6415983702925782,0.1822326820745426,-0.3686793333550129,-0.1153886770695929,17.569444444444443,-0.202002147448027,-0.1351066511351633,-0.3492165196748475,-0.2439814497578379,17.569444444444443,0.0374356318974677,-0.9569242422396164,-0.2790722663117675,-0.2407831400186099,0.024326166073041
211,17.6525,-0.1732644367654173,0.6673902560556816,0.2143380977984848,-0.3522114326813967,-0.0765496864539413,17.65277777777778,-0.1548098738912082,-0.0950805810272107,-0.3070895171299133,-0.1960648757351396,17.65277777777778,0.0848028930816392,-0.9218069638455532,-0.2298112563972729,-0.1931900980690086,0.0761906011574318
212,17.735833333333332,-0.1377876084658006,0.6895885951090567,0.2443488345233849,-0.3411119295313939,-0.0471504821853112,17.73611111111111,-0.1070259167128468,-0.0465001474971177,-0.2673819058622734,-0.1531701298842131,17.73611111111111,0.1413212960252108,-0.8890035539048208,-0.1789620215748636,-0.1476551164167848,0.1243787685420567
213,17.819166666666668,-0.1014950712143464,0.7143938217966163,0.2710649921873355,-0.3199796138712095,-0.0125918497431455,17.819444444444443,-0.0658506175055654,-0.0047652385368184,-0.2206942377046413,-0.1098975713252736,17.819444444444443,0.1919895137782627,-0.8589151718905023,-0.1321263448397139,-0.0985791358822275,0.1840889437169868
214,17.9025,-0.0689873695141621,0.735806370088429,0.3070866702652924,-0.3060132796913582,0.0241254275847224,17.90277777777778,-0.0246843179050071,0.0383242563798369,-0.1740270637961117,-0.0614475590979538,17.90277777777778,0.2482062233608079,-0.8189429717519541,-0.0919060039388427,-0.0525630951354345,0.2349194079004132
215,17.985833333333332,-0.0382650471816307,0.7570266735807185,0.3302139677690738,-0.2878117250066664,0.059400568702069,17.98611111111111,0.023272640410166,0.0795684462970808,-0.1301809345821612,-0.0244204521613045,17.98611111111111,0.2969701057627905,-0.7840881019148045,-0.0469027713711131,-0.0058079306963124,0.2846684480386471
