,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep3,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep3,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep3,6803_WT_rep2,6803_deltaKaiA3_rep4,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep4,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep4,6803_WT_rep3,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep3,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep1,6803_WT_rep4,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep4,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep3,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep3,6803_Wilde_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep4,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep2
377,31.530555555555555,4.692995154247774,0.6661800494069777,-0.3618214820897227,0.7006913899079371,-0.7489617108726883,-0.05386616824459359,4.524126646975089,0.38465978141029883,-0.46651694413342687,0.6716391555063529,-1.010744394971132,-0.0007556785719138246,4.547627312272076,1.0387061253860788,-0.8114958935873631,-0.6337795012800285,-0.9210965608804916,1.043905676131464,4.542692221010534,0.45249413099870966,-0.6362395312335731,-0.3034904623350936,-0.9315155556651857,-0.9027600003964865,0.3102379258863239,-0.32819530995993174,0.3988503281144941,-0.46085139944685727,-0.2666604121219461,0.5659814781872042,109.43664557996382,0.3331422483987956,0.6052844530033317,0.06359321176069666,-1.6258946474139795,-0.203083605691444,0.8538561994736347,-545.0417736677234
378,31.613888888888887,4.8595326772639345,0.6227264021423079,-0.27860571754759084,0.6108544017509053,-0.562059242669843,0.18904649032210138,4.669829310757718,0.5110486339143204,-0.5604623569518691,0.5427897893093364,-0.9717353822846261,0.0638365328156063,4.551536575604437,0.9245178421261011,-0.7851603878373794,-0.5811251119961838,-0.9571872288068651,0.8694795559532389,4.563816688923603,0.6135087448589983,-0.3766070141376214,-0.3897644425050142,1.4606494950906213,0.647694022290264,-0.03344172564027573,-0.24075861708035376,0.6666895334798565,-0.5408988372354648,-0.46576092031687716,0.728844026207632,-84.40518860148032,0.29475779024390136,0.8776036998951715,0.3234110798490871,-1.2420692504099624,-0.11427907389930869,0.741517993564097,-541.1890790775308
379,31.7,4.526008363273639,0.589210209482604,-0.22547201891511195,0.46091519018812394,-0.6852276379767908,0.1118407897338782,4.3554758974180015,0.7473957403874106,-0.5144568221871947,0.48385955758423677,-0.8027893808982666,0.08833081089790729,4.265388634390397,0.7202418098935306,-0.6088469548680564,-0.42858294271524916,-1.133337850462843,0.584905845846668,5.184894162586496,0.7243706983711972,-0.6070338172876031,-0.44614617858924777,-0.11723375919717659,1.3979636768422352,0.19283441707292767,-0.3034260361724759,0.49446261030292055,-0.3510394702815396,-0.0749457893676276,0.8915685612504304,-89.80711354234361,0.10634637477424234,0.939871788180408,0.32318156260581754,-2.188375350384853,-0.3555504792859212,0.6990570596714838,-568.8301193894353
380,31.78333333333333,4.552423187020117,0.49563128842662507,-0.012420586232805874,1.0108733195679838,-0.6784670373927177,0.0045163243434158395,4.491067425382978,0.21370103118569936,-0.4885004328087445,0.5748481147084709,-1.1039065268539812,0.04272681700567849,4.1991844588096034,0.925877927360653,-0.472555580461659,-0.6461534047498361,-0.7995485276105033,0.5101847349538156,4.245925722656417,0.7950801262167401,-0.5775200424912181,-0.46263604262837776,-1.0051647524847451,1.1980493992560326,0.20906640463044554,-0.28619725861289536,0.602169209785333,-0.6512736015274974,-0.05421480587292644,0.754155161443485,-104.77913736242184,0.10790830988771404,0.6320889742215277,0.002904523817853662,-1.424812870588021,-0.20689791008957759,0.606473366194715,-546.8246558255156
381,31.866666666666664,4.518778114918184,0.49198945471728706,-0.18945162054065082,0.8507283549324348,-0.7817775829375897,-0.022927310777402204,4.366604904644516,0.589964434803299,-0.5625932833285202,0.5157551151398939,-0.8250869578817995,-0.1429757871700239,4.202925010648662,0.9014260920384567,-0.5262862537664432,-0.7638369081800505,-0.9958193633771576,0.8153164125412269,4.266912440837339,0.6556371617497602,-0.5780657929529152,-0.5492344058689749,-0.7931429227379849,1.1179516260005158,0.08525428518416064,-0.42907197793842866,0.5498089830856568,-0.4116015336829313,0.24643224159652738,0.6666039052837148,-84.31126809546535,0.13944390002829207,0.8342555111785648,0.1525798257901908,-1.3613817343922041,-0.5083214558525926,0.7137668820715624,-563.3724507146914
382,31.95,4.44507410505438,0.6082845228416031,-0.13656532387803014,0.8904798620171085,-0.8351594180518838,0.15950948016227337,4.032089336759396,0.476185877872545,-0.5067354698011951,0.47658021341699225,-0.9163308133998581,-0.04877733957766205,3.7766112433012524,1.476886200276362,-0.6400389672966185,-0.701633861853449,-0.9021504622554833,0.4103010680000006,4.207855379879882,0.6160419369973139,-0.2986711732737343,-0.6259416387635948,-0.3311677119321812,1.1676707940164277,0.18139810443301216,-0.40204988984597745,0.26738158131948614,-0.5920235692250677,-0.1630044375018212,0.5889148716371365,-76.42351368917983,0.0009534461858981896,0.6063716490093716,0.1322073293459095,-1.7980818652934762,-0.06982120742109732,0.44093757677857526,-590.2532674927265
383,32.03333333333333,4.171312107187027,0.6145163060308104,-0.3237618992837232,0.7301274072511809,-0.9886126875966816,-0.3181737063275536,3.837521714849329,0.20236528516380012,-0.1409270898241272,0.3873230641589322,-0.8476382345143262,-0.06467817780539842,4.130244101767992,0.8922581472623898,-0.883813716932508,-0.43954467338514,-0.9785419301035664,0.47513889084567557,4.188755593581569,0.5362945826591753,-0.559336289451468,-0.5627581109707076,0.7307614339478621,0.5872073407167845,0.04749790562334241,-0.5351306921926036,0.3648866555594194,-0.5025400103984672,-0.46252463568248,0.4710881397389456,-67.66588200522543,-0.07756275410345893,0.758437634469441,0.3417868938262313,-1.9449131869111445,-0.43139725694514386,0.4479854203313869,-565.386870702224
384,32.11666666666667,3.987493062745933,0.5306846162602764,-0.47104155079590176,0.549670557757529,-0.8721375378537424,-0.045977273017723724,3.7029030236008804,0.4785025795856011,-0.6051682425372843,0.5279833220652511,-1.2690093640196007,-0.07067863908098881,3.653824522656399,0.9075418270231745,-0.45761050192032826,-0.6275697491577688,-1.0749938741448861,0.3798300707182188,4.159614126786502,0.44639522810789717,-0.5800612488804713,-0.5796841913549027,-1.1773549350922676,0.5165617039865792,0.3335537295485808,-0.2983140849953483,0.2923238568349999,-0.6131511592150836,0.33787185256818936,0.42312378919333316,-90.4783808192175,-0.16610440675792917,0.4704537111119682,0.22131837709040492,-1.7518756229879604,-0.4330496978787268,0.6149103832843059,-590.4030259926324
385,32.2,4.193617904832855,0.2867892642493811,-0.1584044834522861,0.5991088813525415,-1.0257341165253386,0.036098378039855356,3.7382342392655357,0.2745976821845129,-0.4994590286233728,0.36856064191623034,-0.9704443463981162,-0.12677906027169494,3.837353434181088,1.0127371324238874,-0.6514293248722822,-0.4557094943214081,-0.8315064029682081,0.53437479738219,3.8604320153855634,0.5463440013888684,-0.6008461603519233,-0.6167202479865803,1.584483726943603,0.3957343221829858,0.23956561454957367,-0.4515997704314654,0.35969283613269715,-0.3738573174543993,-0.4918147692081572,0.35502189997364286,-88.58101782072632,0.025328778850374635,0.5724201192877378,0.2008016355157235,-1.7089690973897906,-0.42477862497967767,0.4217124367305678,-598.101500120243
386,32.28333333333333,4.009687558221123,0.4928300594618119,-0.3258509032898606,0.6184419465463044,-0.6494025727344841,0.018052845512573662,3.813516329659633,0.4106505121452169,-0.44379955030772583,0.4790546785727207,-0.9919433278204989,-0.02297977788446625,3.520831756163537,0.6678439551682738,-0.745270191766565,-0.6639643127936921,-1.1080796265277033,0.47877326072648946,3.9112102863163978,0.5761410292201757,-0.4716911340535172,-0.6338666481422759,-1.0537220379578682,0.7047256341351412,0.37553359651431334,-0.47498745283831423,0.3669932443961014,-0.34465878666325045,-0.2615842994418028,0.32678255242230836,-83.04380061327677,-0.10326291010450973,0.7143370961453959,0.26023652399766883,-1.7361935341059724,-0.32658413430983746,0.5883915523022927,-597.4320609481894
387,32.36666666666667,3.9857029393557535,0.6288068101053622,-0.44338101734511687,0.5476693225425527,-0.8431430570246299,-0.010114271213223197,3.6687502541645483,0.4866609867905463,-0.538189911358283,0.4594650869761216,-0.9235064561453808,-0.36928112806580127,3.2942604000322917,0.8828621857985803,-0.6391331119474728,-0.5823346072596365,-0.704713656142835,0.5930256507646214,3.7019499575633654,0.8657864369928431,-0.4825962815697859,-0.381123758304329,-1.2619716918196102,0.5935360791443683,0.21145770887792723,-0.4384768387133644,0.31422473252561905,-0.7755558681559243,-0.21143653853482186,0.3684058272509033,-58.56673671434905,-0.041879189902820156,0.7762048756310767,0.1896228959497318,-0.4235488572491239,-0.14846632323483977,0.7949477021705411,-590.6944774464454
388,32.45,3.851664956353495,0.5447193231318747,-0.3209950336539426,0.4767905792384886,-0.8969557213599408,0.3415966279680047,3.5139369637264064,0.4126290215814588,-0.3826302170858282,0.609791522148368,-1.0351338809196218,-0.06568344660191694,3.5176402688228365,1.0577917136957575,-0.7330180981250578,-0.5408207791719206,-0.8914086044985571,0.5971321576344957,3.7626520381575483,0.6152803487705197,-0.6035617158817981,-0.30849194416122105,-0.9202647006740106,0.6521660969840438,0.19733798262302302,-0.27206763671417744,0.4613869513787873,-0.52654886301409,-0.7413712888612974,0.4398918055400357,-98.98983355537806,0.08948021972137553,0.7280236884887292,0.16896060330353857,-1.5710349910551362,-0.6004252904242948,0.4713808590451072,-618.1285196918345
389,32.53611111111111,3.427574509002802,0.3705674042374082,-0.16869316125168057,0.7258052872251347,-0.7408407191252273,-0.20681485611920628,3.5090774008562686,0.16855453011691388,-0.4671205743436912,0.46003363919210244,-1.046825753378121,-0.30218706891843605,4.400972257177577,0.6926324270791833,-0.6269251663756563,-0.6794232287506048,-0.8581645856450767,0.4010929715985066,3.553317528176799,0.5846228872898477,-0.45458755136729917,-0.5159715706073651,-1.2986005345630358,0.6106161278996721,0.17317444627923081,-0.4657595576583671,0.2884795517700551,-0.6776380720869262,1.088611645232793,0.5112405687394456,-82.2530984817536,0.21081559557993954,0.8297937622599638,0.07824949650871071,-0.6486518598832379,-0.35246113585172356,0.5876909961747947,-616.7639588680119
390,32.61944444444444,3.513432488763818,0.37635085786213807,-0.27647561017299344,0.37471301778693716,-0.8547982051257428,-0.005349121931129935,3.184172499630206,0.32443742413405335,-0.561661091527763,0.29019109329040077,-1.0585822264439084,-0.22879233008074418,3.3542572513460613,0.9273842130069108,-0.6608543361413126,-0.36814235498328846,-1.104981714997982,0.3049082830435504,3.2439474187456563,0.5138141739600511,-0.6656739038008677,-0.5435630017430693,-1.2469786675380872,0.16888661260878438,-0.14103287407641843,0.8304476854761791,0.16550218447079862,-0.5688237959909421,0.23851245742958332,0.5424521986679663,-86.93653875282038,0.12212721103072453,0.5815153212840121,0.22748942453302556,-1.7663993882159947,-0.3045739607945679,0.5238780873471944,-633.6005672654873
391,32.702777777777776,3.1692397787683784,0.592069487190474,-0.5243425914521386,0.28351334290214597,-0.8988283355875488,-0.0740065672049868,3.1692231856890043,0.41027761350814945,-0.6262518785768333,0.2302635397070793,-0.970403454728162,-0.4054995647938078,2.9374961291846575,1.042046957375498,-0.9448056302302632,-0.756978555625065,-1.1118601093382015,0.38857828248104004,3.2845426920353953,0.40285432886322187,-0.5168208903535028,-0.46126660087473925,-1.3353985776601573,0.7269779923010417,0.09471604518026042,0.9965543775516383,0.24245450020947862,-0.6401063351101803,-0.6916686605607606,0.6635267775135317,-100.97016154187818,-0.3165846640224197,0.39318858669788503,0.07668023486232978,-2.704277500659139,-0.23676386783405423,0.2899421068887966,-619.7781182816024
392,32.78611111111111,3.294997253820021,0.2677230941508125,-0.5822943171225593,0.5822058352424825,-1.0829312681571217,-0.2827875889588656,3.1942303762385063,0.436075006252501,-0.7508930469722469,0.32025063378638435,-0.862289594530088,-0.23230910740212418,2.840689760156684,0.8966205449200624,-0.7387790748166481,-0.8159322271985701,-0.5687998868121075,0.5621031605467175,3.1651043212641037,0.7817434707543297,-0.4280286295930888,-0.5190827305146566,-1.2838597469996385,0.464890708638191,0.07042122522065328,1.2725608012699243,0.329336149671465,-0.8314859895959379,1.0280684810000527,0.6444643878332029,-82.25397393618144,0.12468023687038453,0.6748137764361777,-0.004178226499441332,-1.6922861219419407,-0.5490309608554869,0.5558830296649637,-632.9663864205517
393,32.86944444444444,3.17070578039398,0.3133114794157902,-0.35033100021736535,0.21079006817335885,-1.0571071619017083,-0.2516925834917574,3.209194980049359,0.17182950851854847,-0.375584709737903,0.35015203095319464,-0.8242408038371051,-0.15922129188987166,2.833839005332598,0.6911048592143283,-0.5927746994406391,-0.9150037649938809,-0.9358011669314327,0.4454831080010189,2.8256332706965077,0.6904817170609844,-0.6692972414840905,-0.8870117523811583,-1.6123616616366119,0.6826252037540114,0.026082684763477606,0.8784672371729758,0.386146783499103,-0.7329630593671985,-0.7022759301216251,0.5652651125530709,-48.1779829369398,-0.11407782329509587,0.5063911052312837,0.12491388496969302,-1.5304251769168151,-0.42137534504796026,0.6317008310799486,-630.2451472933639
394,32.952777777777776,3.4863662166371863,0.41883444240211787,-0.24845285476889858,0.29926561575378857,-0.8813561773091259,-0.4007219463836522,3.194117897457131,0.07754102459590903,-0.5703269814405968,0.2699673867131031,-0.9762572423246835,-0.2862364518807048,3.116944717389734,0.7854997826706205,-0.876792537008356,-0.44419356306857755,-0.9428640705731003,0.4887183157286808,2.916130495644105,0.6190691838837464,-0.3906268473876959,-0.7150540273985253,-0.9309038116605277,0.7301819202544918,0.021700440074707363,0.8242739636425316,0.37288605229182087,-0.6545378441101142,-0.6627017081313181,0.6359290349684484,-88.24219545931757,-0.2328585849770002,0.3779207846131205,-0.09604358769015453,-0.5386945905595087,-0.22379712690452624,0.7573954870768012,-642.8141776179165
395,33.03611111111111,3.2019794123683094,0.354291781270791,-0.33666009580899375,0.6376320527363851,-0.8556784762877179,-0.169876072495339,2.8690000203623764,0.2632094569121289,-0.5351199781896224,0.32969635665206226,-1.1383390713564463,-0.07335492063807503,2.64000774061241,0.979805196539723,-0.7008326237918823,-0.6635020142477941,-0.9499887199796352,0.7318089747389871,3.09659694246512,0.5975059859958177,-0.5120175700616894,-0.4232099156970033,1.500514308829594,1.2375613012175932,0.13727450496744795,1.1399812569002339,0.2395536066058836,-0.5262106432784086,-0.3232086692064751,0.526456238743627,-99.10661833243407,-0.09166179208749782,0.6394030229094587,0.24294919707916274,-1.7370942879691929,-0.5162964142221371,0.40296697413755056,-642.4632552189258
396,33.11944444444444,3.1575462090776862,0.41968329292679385,-0.2549529393689189,0.5958889545674345,-0.6100742221664426,-0.10915535596843731,2.803842232230364,0.08883470603304708,-0.3299638176370178,0.5493385964367524,-0.7804864539841302,-0.17057703106487376,2.633028910891929,1.024020980911069,-0.5948949994294139,-0.6929295101241137,-1.2671752387587307,0.8947552761657158,2.887033548564525,0.5157922368432905,-0.47346953366059336,-0.48147977661286023,-0.9781067982747798,0.2847637901934063,0.4728048908021351,1.165589391007649,0.2761490969546427,-0.7779817560932023,-0.30379663149650576,0.37684680791200964,-77.69125829936362,-0.130487191992861,0.49083802524564724,0.12189207935393365,-1.7256241943681734,-0.3188733161016275,0.5984152692830469,-649.3121590279502
397,33.202777777777776,2.8730674399273037,0.21500877301933743,-0.09333160247932329,0.5840358973867615,-0.7645435796949833,-0.1185601902257192,2.7386454080914415,0.4544166706625031,-0.30485861897740113,0.09889376181443536,-0.7526995549474887,-0.24790311570367218,2.4660090557265932,0.8281470147126351,-0.8089797069249585,-0.5124764410575977,-0.8244237518834926,0.6675574112671023,2.2174412423940533,0.7239280485450278,-0.2449828637355462,-0.33986396868830826,-0.9867666350916691,0.9617898312041261,0.22829160648640553,1.0210986378661804,0.3226721738083453,-0.46985148154300793,-0.24446541512267111,0.49710082687618484,-93.16612201713528,-0.13933453551327604,1.0422259935447575,0.14078489772842995,-2.0342842351022274,-0.32152794294775067,0.5937403500730432,-660.2606690833959
398,33.28611111111111,2.678543929750965,0.4102680159416988,-0.5217963031703466,0.5220724580278705,-0.8090867150435166,-0.1380909679705953,2.7834104145407945,0.40995524764246444,-0.29980450294813016,0.428361508612864,-0.9249785406745358,-0.07533350673659167,2.4389489942216103,0.7221831757109891,-0.5530867926486849,-0.6621431961758872,-0.8217343856924718,0.20021557142584873,2.5478209434520886,0.6919135318926036,-0.8065576872344618,-0.5483628496715081,-1.3754647077487332,0.8386398687440503,0.0037346584751362898,0.9665092672171685,0.22912248759434112,-0.21182011838380307,-0.25521484217815776,0.4372183804077493,-85.90121605673303,0.24179642307707125,0.473567126527495,0.13962748931516666,-1.7030743356403595,-0.35426040646920587,0.2889421946060884,-618.4085665305088
399,33.37222222222222,2.6039764950540483,0.3254608148313477,-0.36034726047144167,0.47999821401787474,-0.8337037958028723,-0.36774808118748314,2.168138109738477,0.2954503319530129,-0.7048015918293044,0.09774149274046577,-0.7273235792813094,-0.1128685359854209,2.1618495370892306,1.026129340511198,-0.5572163063366133,-0.3519301633740752,-0.7591072678895249,0.6627299481491258,2.228173562283822,0.7697487963505493,-0.598194132501791,-0.5469767765166746,-1.4642005263829672,0.9353143477794644,-0.06086594922948321,1.1118215466418124,0.3454996886968073,-0.5538879651389883,-0.0060447367281664735,0.5371995536474897,-104.82654690309604,-0.01709407395011,0.5448616197123604,-0.21158031025540713,-1.6719944215749014,-0.29707081967857807,0.45402078151969705,-641.9356336213751
