,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA1B1C1_rep2,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep1,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep5,6803_Wilde_WT_rep2,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_Wilde_WT_rep3,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_Wilde_WT_rep4
363,30.36111111111111,222.7434584797992,211.01036573560543,214.01521727318013,209.9815432677281,220.18219009739147,216.63275527247194,237.1392915639853,252.75545143577457,200.087807407194,211.06984061125218,207.68629487303002,215.80100287725884,209.117271618973,228.40358880095422,222.9836244892872,200.48203148274754,207.03686553699382,211.88566592804418,213.6478285735687,219.25666594158153,228.96992008132602,447.1435872154541,210.32473102374772,200.65244262164384,209.60995690193414,217.3132037745334,213.49950954918722,208.82683314344436,230.02741442460484,278.0748842060225,211.23621215181836,238.72471947857662,218.1173560012731,217.2418244371645,217.0002916488633,217.28405067056275,489.44644499861,210.16846359856558,198.661901575146,215.39005263112932,225.95916915850285,242.07555367094625,241.59831031861296,621.2452007017488
364,30.444444444444443,222.93307562028042,211.18580316118062,214.1993539080994,210.15522178713155,220.36114273257078,216.80019949343722,237.34607611762505,252.93969160131195,200.2580548063596,211.24470086780923,207.85501508322483,215.98201964411808,209.27950766218916,228.6040029333946,223.1891255850145,200.65132004305826,207.21241646008423,212.05670788519387,213.81364409080408,219.43313624176625,229.16475207077514,448.28921320966913,210.516530740589,200.82355057375975,209.7750318774681,217.5074382778198,213.67336507335943,208.99755745414896,230.22945976868922,277.91215375904665,211.42670261484236,238.9085994097678,218.2763878259567,217.4084353973519,217.16863470187542,217.44043374538035,490.2043960720927,210.3441198985546,198.8225522542145,215.54949722432013,226.12436535055394,242.23897803023704,241.8097848296128,621.1674159263368
365,30.52777777777777,223.1228359255706,211.36144731232469,214.38381875606072,210.3291502477144,220.54036990010252,216.9678940481342,237.55297883125516,253.12406966904607,200.42851122179752,211.41982687143917,208.0239677865929,216.16330508400324,209.44197459280588,228.80454726871798,223.3947085259301,200.82079733111794,207.3882263622257,212.22795633519777,213.97969709130868,219.60986180562924,229.35972279595956,449.4342883671024,210.7084591914243,200.99485585874376,209.94034338737026,217.7019005520505,213.84748008333293,209.1685850533537,230.4316496349855,277.75250831580865,211.6173239932391,239.0927494467808,218.43567533169426,217.57527094247678,217.33722715164572,217.59705044216827,490.9587869890843,210.52000386297894,198.98347425610476,215.7091477510129,226.28973907606746,242.402640008305,242.0214850160653,621.0871929257811
366,30.61111111111111,223.31273851340902,211.53729893411878,214.56861211744322,210.50332934534313,220.71987244523027,217.13583965357734,237.75999876722346,253.30858471318146,200.5991773684499,211.59521876271967,208.19315364854273,216.34485996782885,209.6046730611085,229.00522084050314,223.6003719128303,200.99046400715594,207.56429535448515,212.39941199562134,214.14598805988985,219.78684296990986,229.5548313808319,450.57879445347413,210.90051539020584,201.1663591529791,210.1058921088998,217.89659090880633,214.02185518697965,209.33991671475854,230.63398297889896,277.59599172175797,211.80807539899283,239.2771693421151,218.59521955342285,217.74233204994252,217.50606959758574,217.7539015883233,491.70960964459243,210.6961156854907,199.14466814200148,215.86900484549358,226.45529094580942,242.56654024310524,242.2334101062142,621.0045597199211
367,30.694444444444443,223.50278250971456,211.7133587679988,214.75373428912468,210.67775977175,220.89965120746942,217.30403702250416,237.96713499230998,253.4932358160981,200.77005395755737,211.77087668069856,208.36257333030616,216.52668505855945,209.76760371343596,229.2060226867493,223.8061143557823,201.1603207279835,207.74062354643462,212.57107558006,214.31251747804444,219.96408006703706,229.75007695379333,451.7227133981619,211.09269835964977,201.33806112931046,210.2716787152535,218.09150965414435,214.19649098807142,209.5115532059691,230.83645876073166,277.44264763737806,211.9989559523381,239.46185884763514,218.7550215203028,217.90961969190425,217.67516263516856,217.9109880068864,492.4568560446808,210.87245555725912,199.30613446936005,216.02906913878928,226.62102156839566,242.73067936875378,242.4455593292179,620.9195442455989
368,30.77777777777777,223.69296704858598,211.88962755175552,214.93918556448162,210.85244221453303,221.07970702060726,217.47248686337548,238.17438657772692,253.67802206835105,200.94114169665932,211.94680076289396,208.5322274889383,216.70878111120948,209.93076719218084,229.40695184987598,224.0119344741246,201.33036814699375,207.91721104615135,212.74294779813937,214.47928582395883,220.1415734251292,229.94545864769353,452.86602729420036,211.28500713123634,201.5099624570437,210.43770387556538,218.2866570885979,214.37138808627992,209.6834952884966,231.03907594568244,277.29251953818857,212.18996478175973,239.64681771457043,218.9150822557177,218.07713483526905,217.844506855929,218.0683105165429,493.20051830646867,211.04902366697047,199.46787379190653,216.18934125866835,226.78693155029183,242.8950580155276,242.65793191514973,620.8321743566589
369,30.86138888888889,223.88329127230176,212.06610601953463,215.12496623338922,211.02737735715618,221.26004071270302,217.6411898803752,238.3817525991185,253.86294256867077,201.1124412895938,212.12299114529407,208.70211677731763,216.8911488728434,210.09416413578924,229.6080073767231,224.21783089646658,201.50060691416178,208.0940579602178,212.91502935551503,214.64629357250885,220.31932336799437,230.14097559983074,454.0087183982809,211.47744074520975,201.68206380194613,210.60396825490704,218.4820335071767,214.54654707717663,209.85574371775766,231.24183350384698,277.14565071474476,212.3811010239928,239.83204569351534,219.07540277727443,218.2448784416957,218.0141028474635,218.22586993162219,493.940588658131,211.2258202008282,199.62988665963783,216.34982182964012,226.95302149581335,243.05967680986464,242.87052709499773,620.7424778239489
370,30.94722222222222,224.07375433132012,212.24279490183676,215.31107658222132,211.20256587894912,221.44065310608772,217.8101467734104,238.5892321365613,254.04799642396287,201.28395343649737,212.2994479623573,208.8722418441459,217.07378908257556,210.25779517876097,229.80918831855084,224.42380226068883,201.67103767604456,208.27116439372162,213.0873209538727,214.8135411952598,220.49733021513003,230.3366269519517,455.15076913075205,211.6699982505782,201.85436582624635,210.77047251428752,218.67763919936655,214.72196855223302,210.0282992430747,231.44473041021774,277.0020842726376,212.57236382402277,240.01754253442937,219.23598409680315,218.41285146759498,218.18395119343018,218.38366706209789,494.67705943889854,211.40284534255272,199.79217361882147,216.51051147295522,227.1192920071255,243.22453637436374,243.0833441006647,620.6504823353184
371,31.030555555555555,224.26435538427904,212.41969492551726,215.49751689385056,211.37800845510736,221.62154501736435,217.9793582381114,238.79682427456385,254.2331827493083,201.45567883380537,212.47617134701238,209.04260333394814,217.25670247157038,210.42166095164947,230.0104937310398,224.6298472139431,201.84166107578102,208.44853045025556,213.25982329092813,214.98102916046648,220.67559428172328,230.53241185025175,456.29216207561944,211.86267870511392,202.02686918863435,210.93721731065324,218.87347444912967,214.89765309882029,210.20116260767554,231.6477656446839,276.86186313249334,212.76375233508526,240.203307986637,219.39682722035727,218.58105486412944,218.35405247354873,218.5417027135879,495.40992309905783,211.58009927338168,199.9547352119958,216.67141080660537,227.28574368424336,243.38963732778473,243.29638216496818,620.5562154956197
372,31.113888888888887,224.45509359799624,212.59680681378654,215.6842874476482,211.55370575669224,221.8027172574077,218.14882496583155,239.00452810206687,254.41850066796317,201.6276181742517,212.65316143065814,209.21320188707287,217.43988976304212,210.58576208106177,230.2119226742909,224.83596441265206,202.012477753092,208.62615623191766,213.43253706042714,215.1487579330731,220.85411587865073,230.7283294453747,457.43287998054564,212.05548117535318,202.19957454426137,211.1042032968882,219.0695395349045,215.07360130020956,210.3743345486937,231.85093819203146,276.72503002997405,212.95526571866628,240.38934179882762,219.55793314821352,218.74948957721344,218.52440726360064,218.6999776873543,496.13917219995096,211.75758217206976,200.11757197796985,216.8325204453234,227.45237712503177,243.5549802850483,243.50964052164053,620.4597048267086
373,31.19722222222222,224.64596814746923,212.7741312862098,215.87138851948419,211.72965845063086,221.98417063136446,218.3185476436475,239.21234271244333,254.60394931135892,201.79977214686892,212.83041834316361,209.38403813969174,217.62335167225513,210.75009918965844,230.41347421282535,225.04215252250967,202.18348834428025,208.80404183931117,213.60546295214567,215.3167279747135,221.03289531247856,230.9243788924129,458.5729057568503,212.2484047365962,202.37248254474002,211.2714311218137,219.26583472960573,215.24981373557185,210.54781579716814,232.0542470419433,276.5916275157773,213.1469031445021,240.57564371905568,219.7193028748718,218.91815654751326,218.69501613542892,218.85849278030338,496.864799413976,211.93529421488864,200.2806844518234,216.99384100058336,227.61919292520545,243.72056585723618,243.72311840532888,620.3609777674426
374,31.280555555555555,224.83697821587523,212.95166905870713,216.0588203817272,211.90586719971623,222.16590593865328,218.48852695435903,239.42026720349824,254.7895278191023,201.97214143698824,213.007942212868,209.55511272379982,217.80708890652357,210.9146728961538,230.61514741558486,225.24841021848084,202.3546934822304,208.9821873715444,213.77860165188963,215.48493974371087,221.2119328854624,231.12055935090726,459.71222247950993,212.44144847290724,202.5455938381443,211.43890143018854,219.46236030062443,215.426290979978,210.7216070780435,232.25769118899896,276.4616979556365,213.33866379057923,240.76221349474062,219.88093738905545,219.08705671044697,218.86587965693835,219.01724878498564,497.5867975245865,212.11323557562721,200.4440731649069,217.15537308060038,227.7861916783289,243.88639465159096,243.93681505159506,620.2600616736823
375,31.363888888888887,225.02812299457125,213.12942084355348,216.24658330324462,212.0823326626071,222.34792397296457,218.6587635764891,239.6283006774688,254.97523533897512,202.14472672623955,213.18573316658075,209.72642626721546,217.99110216521174,211.0794838153157,230.8169413559313,225.45473618480167,202.52609379640907,209.16059292623092,213.9519538414951,215.65339369507785,221.39122889554756,231.31686998484724,460.85081338715827,212.63461147711456,202.7189090690095,211.60661486270905,219.65911650982773,215.6030336043987,210.89570911016997,232.46126963267483,276.33528353032057,213.53054684313452,240.94905087266687,220.04283767371092,219.2561909961845,219.03699839209528,219.1762464895958,498.305159426292,212.29140642559142,200.60773864484173,217.3171172903308,227.95337397581636,244.05246727151626,244.1507296969158,620.1569838182907
376,31.44722222222222,225.21940168309402,213.30738734937876,216.43467754940247,212.259055493828,222.53022552226065,218.8292581842838,239.8364422410243,255.16107102693465,202.31752869255126,213.36379132958155,209.89797939358033,218.17539213973373,211.2445325579656,231.01885511164699,225.6611291149793,202.69768991286472,209.33925859948954,214.12552019882816,215.82209028051676,221.57078363636876,231.5133099626708,461.988661882086,212.82789285081043,202.89242887833223,211.77457205600894,219.85610361355927,215.78004217570452,211.07012260630333,232.6649813773441,276.21242623563376,213.72255149665511,241.1361555989839,220.20500470600805,219.42556032964768,219.20837290092777,219.33548667797277,499.01987812465757,212.46980693360427,200.77168141551977,217.47907423147205,228.12074040693204,244.21878431657655,244.36486157868242,620.0517713911335
377,31.530555555555555,225.41081348916003,213.48556928116773,216.6231033820655,212.43603634376936,222.71281136877585,219.00001144771235,240.04469100526626,255.3470340471133,202.49054801015058,213.54211682562016,210.06977272235946,218.35995951355375,211.40981973097868,231.2208877649346,225.867587711792,202.86948245422775,209.5181844859442,214.299301397785,215.99102994841917,221.75059739725037,231.7098784572645,463.12575153024073,213.02129170435114,203.06615390357044,211.9427736426593,220.0533218626388,215.95731725666596,211.24484827310488,232.8688254322767,276.0931678824163,213.91467695387837,241.32352741920607,220.3674394573399,219.59516563051005,219.38000373952553,219.49497012959975,499.73094673630413,212.6484372660059,200.93590199710374,217.64124450246277,228.28829155878984,244.3853463824973,244.57920993520116,619.9444514990792
378,31.613888888888887,225.60235762866557,213.66396734025994,216.81186105959713,212.61327585868736,222.89568228901618,219.1710240324673,240.25304608572827,255.53312357181886,202.66378534956326,213.72070977691664,210.24180686884114,218.54480496218582,211.5753459372836,231.4230384024171,226.07411068728908,203.04147203971053,209.69737067872404,214.47329810829186,216.16021314386626,221.93067046320624,231.9065746459633,464.26206606122724,213.214807156857,203.24008477864348,212.11122025116882,220.25077150236243,216.13485940595325,211.41988681114157,233.0728008116394,275.97755009654384,214.106922425792,241.51116607821285,220.53014289332282,219.76500781319714,219.5518914600399,219.65469761960404,500.43835848890825,212.82729758665351,201.10040090602712,217.80362869848267,228.45602801635343,244.5521540611649,244.79377400569302,619.8350511659985
379,31.6975,225.7940333256866,213.84258222434994,217.00095083685954,212.79077468070406,223.07883905375968,219.34229659996424,240.46150660237615,255.71933878153413,202.83724137761368,213.89957030416122,210.41408244413702,218.72992915319404,211.7411117758627,231.6253061151378,226.28069676279105,203.21365928510727,209.87681726946334,214.64751099630502,216.32964030862868,222.1110031149398,232.10339771055084,465.39758936830725,213.4084383362123,203.41422213393196,212.27991250598353,220.4484527725025,216.3126691781366,211.59523891488584,233.27690653449574,275.86561431892744,214.299287131634,241.69907132024866,220.6931159737964,219.93508778688624,219.72403661068392,219.8146699187572,501.14210672120237,213.0063880569214,201.26517865499403,217.9662274114527,228.62395036243643,244.7192079406267,245.00855303029365,619.7235973327656
380,31.78333333333333,225.9858398124789,214.02141462748716,217.19037296521356,212.96853344780723,223.26228242805615,219.51382980734195,240.67007167960776,255.90567886491746,203.01091675742492,214.07869852651427,210.58660005518203,218.9153327461924,211.90711784175193,231.82768999856037,226.48734466888942,203.38604480279415,210.0565243483017,214.82194072381085,216.49931188116653,222.29159562884394,232.30034683725924,466.53230550839953,213.60218437906533,203.58856659627787,212.44885102748694,220.6463659073076,216.490747123686,211.77090527271577,233.481141624806,275.7574018055145,214.49177029889262,241.88724288892288,220.85635965282356,220.10540645550648,219.8964397357322,219.9748877934751,501.8421848829745,213.18570883570095,201.43023575297946,218.1290412300349,228.79205917770213,244.8865086050909,245.2235462500536,619.6101168572565
