,E007_Time[h],E007_6803_deltaKaiB3C3_rep1,E007_6803_deltaKaiB3C3_rep2,E007_6803_deltaKaiB3C3_rep3,E007_6803_deltaKaiB3C3_rep4,E007_6803_deltaKaiB3C3_rep5,E008_Time[h],E008_6803_deltaKaiB3C3_rep1,E008_6803_deltaKaiB3C3_rep2,E008_6803_deltaKaiB3C3_rep3,E008_6803_deltaKaiB3C3_rep4,E011_Time[h],E011_6803_deltaKaiB3C3_rep1,E011_6803_deltaKaiB3C3_rep2,E011_6803_deltaKaiB3C3_rep3,E011_6803_deltaKaiB3C3_rep4,E011_6803_deltaKaiB3C3_rep5
807,67.48305555555555,0.561215854895601,0.2268755488773381,0.5416911713725695,0.1207092127023925,0.495412110755045,67.48333333333333,0.3928512418473817,0.4648040074121522,0.3661950116169784,0.3594185245279461,67.48333333333333,0.3814954497186598,0.386811433197145,-0.3337878121086013,0.2712110195520217,0.4182776633941943
808,67.56916666666666,0.5624598608552394,0.2600209000033242,0.5400246236982351,0.119933991080746,0.4971720680022892,67.56666666666666,0.3978735261071167,0.4618054814179058,0.3746146773346176,0.3516277689179232,67.56666666666666,0.384154182022681,0.374870400199176,-0.2937005875386153,0.2654670534677695,0.4197103321775887
809,67.6525,0.5664652421906571,0.2562246360589034,0.5419499596828459,0.0854349419776914,0.4945256025414628,67.65277777777777,0.4030336867463497,0.4785299974834922,0.3692048993413791,0.3650624494292153,67.65027777777777,0.3810646913464854,0.3679977255986196,-0.3001945607117379,0.2502753091760719,0.3907702909334602
810,67.73583333333333,0.5638316080839255,0.2662862180947268,0.5406668444396117,0.0494124998077264,0.4962722507352803,67.73611111111111,0.4005309730150533,0.4699766945221094,0.3677649894526885,0.3527214100186304,67.73611111111111,0.3694281574499843,0.3631945093312678,-0.3050681566791188,0.2442377158545008,0.3444586440565432
811,67.81916666666666,0.560758567619354,0.306805105583325,0.5519749430387386,0.0260671006770993,0.4862115483915622,67.81944444444444,0.4161646327425935,0.4867447097588442,0.3722942581186136,0.362603490633459,67.81944444444444,0.3714457643699206,0.3584618552792953,-0.3089197961814572,0.2311562087750593,0.3391765002973624
812,67.9025,0.5590457297834829,0.2985807564191048,0.5512739205074145,0.0349991823838089,0.4857430307632419,67.90277777777777,0.4145339123377268,0.4980331787306656,0.3803920144238557,0.360507527211478,67.90277777777777,0.3699187004198718,0.3532008712712596,-0.2957478956489881,0.2302327293041702,0.2989249727622278
813,67.98583333333333,0.5606927034650884,0.3186126269183494,0.5563634418298258,0.0408091844176086,0.4914662325483582,67.98611111111111,0.4254380567886052,0.502241235286435,0.3786575660877624,0.327432351680948,67.98611111111111,0.3790481581902413,0.3446126690821066,-0.3003508672014929,0.2564692249026831,0.2987051789132373
814,68.06916666666666,0.5614990974551839,0.3589001718192257,0.5594431719471444,0.014897547959999,0.4929806878900613,68.06944444444444,0.4304763096627723,0.5107680115868933,0.3724902194643142,0.3399767919606122,68.06944444444444,0.382435334548265,0.3380983644331607,-0.2993271186482938,0.2634676491258739,0.2949182405682722
815,68.1525,0.557264520447017,0.3758428442817755,0.5577127757575371,-0.0255352841157643,0.4942859303766065,68.15277777777777,0.4310479131071624,0.5210126381046709,0.3798892795421331,0.3483396719597024,68.15277777777777,0.3826814306380056,0.3240590769921315,-0.3256750534882524,0.2474299616234436,0.2843652839010075
816,68.23583333333333,0.554588581036068,0.3798400958879238,0.557171918116156,-0.0270888672446782,0.4979814930413622,68.23611111111111,0.4325521078481065,0.5271742436242832,0.3820540499444805,0.3357198115779308,68.23611111111111,0.3683876518803624,0.3210959303731082,-0.2987930709097741,0.2529581281395173,0.282647439440899
817,68.31916666666666,0.5470708877200552,0.3960913766414687,0.5602202638351488,-0.0233627551699832,0.4968669083628036,68.31944444444444,0.4445881331913269,0.5420519552421351,0.3775838329292562,0.347716026705498,68.31944444444444,0.3619552079730619,0.3200100521365713,-0.2788795657908058,0.2540541205126471,0.2773658420731907
818,68.40527777777777,0.5455110488989309,0.3803961349680906,0.5590574776836521,0.008243500056828,0.4985417082645163,68.40277777777777,0.4433552270219379,0.5416448983665109,0.383677929388996,0.3301271292230867,68.40277777777777,0.3547853128906622,0.320602573789378,-0.270132928698835,0.244519916675809,0.2709216310389171
819,68.48861111111111,0.5461086728748811,0.4173538177153459,0.5610832243877925,-0.010669651923985,0.5034054241151918,68.48888888888888,0.4530526258044485,0.5433521967175861,0.3773356388508787,0.326351927001863,68.48638888888888,0.3544791848845484,0.3132746307847746,-0.274551545890893,0.2653575006564024,0.2339159499348965
820,68.57194444444444,0.5480633678523285,0.4181638701526724,0.563297168630689,-0.044901759780411,0.5142575867286345,68.57222222222222,0.4528795645827599,0.5393729723274234,0.376356259476719,0.3203892239034805,68.57222222222222,0.3448380464829433,0.309627362522389,-0.2607337993135529,0.2573688625762561,0.230549946713736
821,68.65527777777777,0.5473747419379302,0.4262257359713833,0.5616989750524495,-0.0274523704886886,0.5098977263637536,68.65555555555555,0.4558352769801651,0.5405063455399657,0.3713390880629744,0.3290378197800739,68.65555555555555,0.351463124490893,0.3096619123482302,-0.2550780666029258,0.2697559986516211,0.2296247736838278
822,68.73861111111111,0.5576424031405762,0.4405388572846737,0.563488308250174,-0.027921029333302,0.5161253727245705,68.73888888888888,0.4599189951993527,0.544151435011049,0.372883420040737,0.3098965104742651,68.73888888888888,0.3351556499902762,0.3023794275546928,-0.2453827210846684,0.2741209111931727,0.2163415875093527
823,68.82194444444444,0.5702659593713932,0.4663026746276175,0.5724648327779525,-0.0421072799069865,0.5147400549602137,68.82222222222222,0.4637299500224016,0.5531073577083917,0.3705885494757424,0.3151640878191599,68.82222222222222,0.335916858339802,0.3019810593805554,-0.2404461317739792,0.2632656086060155,0.2099015492102773
824,68.90527777777777,0.5748450184437459,0.4809166269571636,0.573028213146866,-0.044610664110725,0.5145413016649204,68.90555555555555,0.474267370810784,0.5535732289115979,0.3766537690683585,0.3174393396383496,68.90555555555555,0.3151479891750143,0.296667963010979,-0.2544666633755985,0.2331921053896753,0.1697058241623573
825,68.98861111111111,0.5683791880732295,0.4959801516521411,0.577178113824984,-0.0474307221537507,0.5161286408780401,68.98888888888888,0.4809304855053655,0.5587481622121593,0.374678370153597,0.3107210497459064,68.98888888888888,0.3010502864082839,0.2834412975775072,-0.263042676283806,0.245502422138107,0.1739555820971326
826,69.07194444444444,0.5614680758776778,0.5196926845132593,0.5767141992373691,-0.0775669925535434,0.5149016000840263,69.07222222222222,0.4855185206264061,0.5648312695134527,0.3724616427011087,0.3334079979463891,69.07222222222222,0.2794249982288097,0.2771022261580689,-0.2683725265824244,0.2451985855396874,0.1672519971019311
827,69.15527777777777,0.5719112893771527,0.5360536597631056,0.5764361337660758,-0.0722190121358304,0.5142597062124443,69.15555555555555,0.490230701273555,0.5714216610307423,0.3742028753151842,0.3418989600348427,69.15555555555555,0.2684733771026248,0.2646519157769778,-0.2520545660448208,0.2206826283772188,0.1617962476198692
828,69.24138888888889,0.5709084359939587,0.5330625100461446,0.5711435817501475,-0.0579863160345932,0.5190024856379669,69.23888888888888,0.4866662511258586,0.5771184452911766,0.3869013552347487,0.3469927077967931,69.23888888888888,0.2473966797725934,0.2528915374049305,-0.2446871421338987,0.1901565895279299,0.159789516449848
829,69.32472222222222,0.5666591230526323,0.5285186664287215,0.5770362074856186,-0.061268437692053,0.5131294641803775,69.325,0.4922243924417537,0.5803207291337922,0.3809563683333683,0.3444880090082554,69.32249999999999,0.2253961672584052,0.2504222659590042,-0.2608685980021089,0.1670225139634755,0.1268329907465578
830,69.40805555555555,0.5629629577799464,0.5314215583990591,0.5773136752255137,-0.0592649088586874,0.5056401671045669,69.40833333333333,0.4921043460590717,0.5984276177095111,0.378167199119247,0.3535836274357271,69.40833333333333,0.2172731048565851,0.2446452803026628,-0.2513972724914406,0.1700824527499327,0.1221278620204736
831,69.49138888888889,0.5590195473049064,0.540770613867258,0.571175649179847,-0.0461752595932197,0.5035341191205359,69.49166666666666,0.4967053313950329,0.59563821448114,0.3839331307352315,0.358678322836188,69.49166666666666,0.2226287621404874,0.2401617632457536,-0.2554715001334243,0.1799384630478068,0.1050753261378587
832,69.57472222222222,0.5566284986587531,0.5285652591652996,0.5646217935156275,-0.0609990182626214,0.4986108443833936,69.575,0.4988265664462564,0.6069516212233745,0.3828534449588041,0.3629708509571017,69.575,0.2216644129602964,0.225772901544506,-0.2728896111491353,0.1703926081120261,0.0890765833207637
833,69.65805555555555,0.558589418774964,0.5332049190470405,0.5618517723568501,-0.0933357115421123,0.4966698664933595,69.65833333333333,0.5000672677887487,0.6095669380227944,0.3743274222020855,0.3804599635364221,69.65833333333333,0.2119813354430295,0.2226798859015336,-0.2656499314491878,0.1792469572919464,0.0839328381470271
834,69.74138888888889,0.5595019144892494,0.541289016688218,0.5566652497845037,-0.0827848644151621,0.48691070849576,69.74166666666666,0.5020266505779115,0.6218832632778659,0.3715543415118397,0.3853444083025843,69.74166666666666,0.2085808119925293,0.2178839109658353,-0.2913507826337427,0.1547035860313469,0.0792452995502718
835,69.82472222222222,0.5649655925395579,0.5360169736864491,0.5598618898365665,-0.1181460001734903,0.4889328928810298,69.825,0.5091039285485432,0.6242996936989411,0.3683334805694654,0.3888229289745052,69.825,0.2026641292894721,0.2101861753327913,-0.256790481992495,0.1551645758684316,0.0814151808199107
836,69.90805555555555,0.5681800595660688,0.5551882100612289,0.5666413565080071,-0.1392186404170619,0.4917359415847145,69.90833333333333,0.5178983140148287,0.6270153243082606,0.3720641156910007,0.3890942652615924,69.90833333333333,0.1986325782913656,0.1987878815441619,-0.2379673425046876,0.1548320144358303,0.0794436996011415
837,69.99138888888889,0.5653449221112001,0.5770021442539297,0.569803313750784,-0.1822023050540898,0.4821193759874698,69.99166666666666,0.5174090178703502,0.625029248439948,0.3735455218271239,0.3851571528637318,69.99166666666666,0.1930874542325461,0.1862902360881006,-0.2246796728391045,0.152907995460601,0.0847320778949471
838,70.0775,0.565459786619604,0.575858193127803,0.5681474254738506,-0.1962965123010398,0.4888827169150554,70.075,0.5214352495880805,0.6233405577400137,0.3719769725631524,0.376410323471297,70.075,0.1946300566241809,0.1776944493991372,-0.2397257773540711,0.1455946187642229,0.0842815420581029
839,70.16083333333333,0.559724259438165,0.5933557719679805,0.5626733555431459,-0.2201007786826225,0.489625484638344,70.16111111111111,0.5237762172203875,0.6273483421663545,0.3783577401190406,0.3840525047651422,70.15861111111111,0.1930616892542691,0.1750017358581866,-0.2357039560974514,0.1268939902626011,0.0788933228031668
840,70.24416666666666,0.5683379468160039,0.5992942944814711,0.5627807677816028,-0.2294146190317989,0.4947471988733159,70.24444444444444,0.5214311273990281,0.6240516899887549,0.3784870953493841,0.3830824204166131,70.24444444444444,0.2005836601876383,0.1632133137925465,-0.258812504806654,0.1180082219660671,0.082168655198485
841,70.3275,0.5791004549044787,0.6246731727971603,0.5750693259691442,-0.2230375464897785,0.5016473787810615,70.32777777777777,0.5281991853351566,0.6240496877888821,0.3753643077434153,0.3818987900875382,70.32777777777777,0.2075972817659494,0.1593304054759008,-0.2790497149086279,0.0755394319793772,0.0755087786681905
842,70.41083333333333,0.5812113897571787,0.6298918174658177,0.5759386938426823,-0.2547690725060196,0.5005255429677775,70.41111111111111,0.5256795948193179,0.6373414204602941,0.3725886454250054,0.3821003294302252,70.41111111111111,0.1987038706076891,0.1609542371283138,-0.2772138735198682,0.0764897445017147,0.0733149369922045
843,70.49416666666666,0.5766703573299324,0.6193496374600869,0.5717885350961214,-0.2860087068382271,0.4971812094847721,70.49444444444444,0.5276715582214492,0.6407259712084303,0.3751593751526686,0.386485750087468,70.49444444444444,0.1851047476081801,0.1572860389162364,-0.2597032634464079,0.0922612898266851,0.0759883783062343
844,70.5775,0.5770769634807997,0.5958460401744906,0.5720185133803576,-0.3051559575523576,0.4968138958284621,70.57777777777777,0.5371742764908825,0.6482024215506212,0.3652757623195534,0.3912537596925497,70.57777777777777,0.1786012379395704,0.1491270449524999,-0.2525161631838187,0.0814562043423183,0.0799303551017737
845,70.66083333333333,0.5702308139700771,0.6231804314254332,0.5714282923032734,-0.3114103310226134,0.4992231189403728,70.66111111111111,0.5407869491563408,0.652769851316078,0.3643370709534499,0.4100030618692326,70.66111111111111,0.1633946710508435,0.1512784932963226,-0.2310508469172218,0.0732766305310742,0.0817421242261047
846,70.74416666666666,0.5751315144602953,0.6295522154511939,0.5798175354297458,-0.3281713319314466,0.4926083952071369,70.74444444444444,0.5387087743259431,0.6556273386459006,0.3619425637167855,0.3981323562317678,70.74444444444444,0.160086380667811,0.1469416259533037,-0.2257055845212749,0.0797247169698341,0.0866249468822945
847,70.8275,0.5743786705162226,0.6601607949119324,0.581585906281642,-0.3418384632695589,0.4947692404604956,70.82777777777777,0.5435389486871989,0.6607739599930764,0.3662915019066283,0.3820403383848886,70.82777777777777,0.1426777047931132,0.1369176888754251,-0.2112786415601788,0.0894026183299042,0.0751800886291981
848,70.91361111111111,0.5789718876048577,0.6418055708896877,0.57773306833782,-0.3386112263358988,0.492505169977305,70.91111111111111,0.5456766675070096,0.6934087901224777,0.3753831454546823,0.3647256999238109,70.91111111111111,0.1433699857062238,0.1144079319610595,-0.1847682792876769,0.0935124953770191,0.0766088193814595
849,70.99694444444444,0.5803107710954376,0.6708859428883778,0.5730586850341282,-0.3372891207376657,0.5002156984795235,70.99722222222222,0.5525211246316704,0.6997309021108626,0.3776167529272938,0.3799871284342376,70.99472222222222,0.1375645699634465,0.1048136090549523,-0.1877727546470525,0.0748565149713369,0.0757124134095078
850,71.08027777777778,0.5933949262594322,0.6678013088337951,0.5717624197634037,-0.3316716443903036,0.5003003401342195,71.08055555555555,0.5550715124868738,0.7045393673468763,0.3775915815254463,0.3652233074923563,71.08055555555555,0.1342628083979156,0.097135977948241,-0.1806903202711344,0.0546368500674402,0.0686921493395583
851,71.16361111111111,0.5924239582705483,0.6493510650736157,0.5576439358754779,-0.3191582935175112,0.4975586085535744,71.16388888888889,0.5613270220776965,0.7128332555310485,0.3789068870847622,0.3452329166648408,71.16388888888889,0.1356660561195947,0.0787763003784417,-0.1875192244822885,0.0536556797143379,0.0731493101536147
852,71.24694444444444,0.5873974722047277,0.6637346063773912,0.5551028966771692,-0.3327485626512274,0.4965900167948743,71.24722222222222,0.5604868429886155,0.7232116346757969,0.3707619240755027,0.355214631508841,71.24722222222222,0.1167756725152771,0.0627358420294573,-0.1984577112924266,0.0423151890554647,0.0652851831894689
853,71.33027777777778,0.5865150730401459,0.6783513259365537,0.5513389654322902,-0.349441944631648,0.4957940773605125,71.33055555555555,0.566950163383499,0.7282735711054236,0.3695559456025684,0.3465671235720017,71.33055555555555,0.1191930212485881,0.0556158725315712,-0.1993040204029971,0.002017569328678,0.0689010601406959
854,71.41361111111111,0.5825763656572136,0.6756006153644118,0.5609518053616405,-0.3466379306072125,0.4961703021979983,71.41388888888889,0.5597161700056076,0.735218129456118,0.3628882034055006,0.3542890603924493,71.41388888888889,0.101319470259985,0.0434176654614558,-0.1836563872049969,0.0151650178662618,0.0815982370566609
855,71.49694444444444,0.588980954838576,0.6976818646961561,0.5629410796430143,-0.3519360100346106,0.4961182026999435,71.49722222222222,0.5561840481775916,0.7404443726759561,0.3691579478584755,0.3475791054987897,71.49722222222222,0.0837563917667541,0.0431424983421587,-0.205313042778959,-0.0042402619050738,0.071378014342515
856,71.58027777777778,0.5839284452691156,0.6763944623888523,0.5559064514111931,-0.3619356706787816,0.4986372897040722,71.58055555555555,0.5547529818014995,0.7427513620248962,0.366764427970311,0.362835918410116,71.58055555555555,0.0723051622630107,0.0329916526431183,-0.186472213894961,-0.0219960604641931,0.0794416967591961
857,71.66361111111111,0.5916184415359456,0.6807377953214477,0.5528475837579523,-0.3934363986129111,0.4995270734932157,71.66388888888889,0.5454221533587681,0.7579381570747896,0.3649068913844634,0.3560581546360097,71.66388888888889,0.0629671625197029,0.0315664137801562,-0.1847321230126242,-0.0593001621955391,0.0747905934234312
