,E007_Time[h],E007_6803_deltaKaiA3C3_rep1,E007_6803_deltaKaiA3C3_rep2,E007_6803_deltaKaiA3C3_rep3,E007_6803_deltaKaiA3C3_rep4,E007_6803_deltaKaiA3C3_rep5,E008_Time[h],E008_6803_deltaKaiA3C3_rep1,E008_6803_deltaKaiA3C3_rep2,E008_6803_deltaKaiA3C3_rep3,E008_6803_deltaKaiA3C3_rep4,E011_Time[h],E011_6803_deltaKaiA3C3_rep1,E011_6803_deltaKaiA3C3_rep2,E011_6803_deltaKaiA3C3_rep3,E011_6803_deltaKaiA3C3_rep4,E011_6803_deltaKaiA3C3_rep5
314,26.26361111111111,0.785809562217974,0.7565719816675294,1.415618258994474,0.8018079997061609,0.5926327276259925,26.26388888888889,0.8581135647313506,0.926917299423374,0.7904092118661961,0.643944831627283,26.26388888888889,1.782679454339204,1.463029836503477,1.6293572252468624,1.6278743554543,1.719072329062293
315,26.346944444444443,0.7664114310893092,0.736755709413611,1.3765822762078712,0.7773808004093663,0.5573412247962434,26.34722222222222,0.8321453944661836,0.8938443535167907,0.7564157802958877,0.588891795684434,26.34722222222222,1.7575058026923776,1.4292248730105237,1.5866136565272997,1.5955596279761528,1.6908437495212554
316,26.43027777777778,0.7467526049717873,0.7172866071813915,1.3286811819991031,0.7352858857007609,0.5446035501470791,26.43055555555556,0.8022937748885557,0.8680889850079971,0.7271488908029935,0.5621021237352561,26.43055555555556,1.7293124026403752,1.4000109066577973,1.5510462432526744,1.5672305071240953,1.661014328065156
317,26.51361111111111,0.7250329341500833,0.6893644150239633,1.294115440560256,0.7159231421587073,0.5574200666093966,26.51388888888889,0.7671582164221066,0.8342507714360271,0.6990082256767712,0.5067759003605868,26.51388888888889,1.7450980897417954,1.3651872887671828,1.5156541745942775,1.5384861985386766,1.6325832367055146
318,26.599722222222223,0.7050522681050063,0.6677888727339403,1.2878855131085556,0.6926924555542031,0.5167911346571239,26.59722222222222,0.7365382307229766,0.8103292911339337,0.6737934674390529,0.4531132100179547,26.59722222222222,1.7138617075052769,1.3311533739710857,1.4796366438235369,1.5111259117987903,1.603749651292909
319,26.683055555555555,0.6828104555135031,0.6449597198434609,1.257191857886364,0.6703937108508764,0.522717112307221,26.683333333333334,0.7058333306798062,0.7771241232287944,0.6379042988442464,0.4271141370415773,26.68083333333333,1.6792021073894912,1.2891085202124302,1.4477928483120162,1.4787488604216703,1.5881127515169735
320,26.766388888888887,0.662307344248656,0.6218766956241846,1.2038349301611846,0.6532267922049905,0.538798355119678,26.766666666666666,0.6744430304137365,0.7450348476417064,0.6077404028793305,0.370778765642359,26.766666666666666,1.645518148803152,1.2562520887446609,1.418921989531417,1.4439542618628958,1.5566717209064036
321,26.849722222222223,0.633942781379684,0.6029395390872938,1.171015182225661,0.6267915829654398,0.5806352161975169,26.85,0.6475668452784071,0.711661045087789,0.5729014627638602,0.3071071799078958,26.85,1.5954086991050076,1.2247834441317411,1.390223273053576,1.4071413375163877,1.52802574682895
322,26.933055555555555,0.5995166131719418,0.5925479889834949,1.1235330633975724,0.5968879656737529,0.6120280461867909,26.933333333333334,0.6166042918599595,0.6860022970761843,0.5387871619499626,0.2660994638024697,26.933333333333334,1.5764726336038444,1.185901954248156,1.3484959085504675,1.3735093127144102,1.508974020491424
323,27.016388888888887,0.5818286850869209,0.5653017838030152,1.0865890200198385,0.5671158220640917,0.6369771932765829,27.016666666666666,0.5875548879770338,0.6576581859100548,0.5073971841223406,0.236355701167053,27.016666666666666,1.5999088355584872,1.1550069902789086,1.3151391097942031,1.3372574167275708,1.4851157369396937
324,27.099722222222223,0.5620788417822484,0.5376006617756046,1.0521834954605187,0.538275033063252,0.5610830031990084,27.1,0.5568181526807724,0.6308282946865863,0.4755312131982706,0.1916759757193061,27.1,1.5703161961777978,1.117097926719522,1.2739520946570295,1.302584882764819,1.4516500950586873
325,27.183055555555555,0.5468669271116886,0.5172443608705359,1.0029169301128094,0.515165478790661,0.5169458192292133,27.183333333333334,0.5275936062548152,0.5955122072969844,0.450788933327602,0.1556603710535806,27.183333333333334,1.5688936146206744,1.0851741413760387,1.235534085111334,1.269690947973448,1.4197762975723909
326,27.266388888888887,0.528392784125141,0.4902326187966046,0.9571897613950492,0.4939870385583801,0.5069659821853767,27.266666666666666,0.5034807702153046,0.562309508426478,0.4209700288927578,0.1343089706409136,27.266666666666666,1.5244399979960543,1.0486350153650228,1.1948843072296356,1.2353748534390951,1.3834935510438464
327,27.349722222222223,0.5160562550686411,0.4653651730021287,0.9244024237507126,0.4661395908711031,0.4295438304287054,27.35,0.476279167310882,0.5364197835543147,0.3846741845087373,0.0504218578290328,27.35,1.5047542613629117,1.0192799331135558,1.1586019911845908,1.1982358441857397,1.369201065875157
328,27.43583333333333,0.4986571813843614,0.4370417606749485,0.8815553486484151,0.452023013426158,0.4392796998634398,27.433333333333334,0.4461883215226886,0.504642618953769,0.3577010850231116,0.0173991158423534,27.433333333333334,1.4798353277302567,0.9855082823592398,1.1288863712489974,1.1668731691757024,1.3528980563074835
329,27.519166666666667,0.4771954037106105,0.4140621187424271,0.8350489645819096,0.4284371831135048,0.404173923936851,27.51944444444444,0.412807758064368,0.474577601692133,0.3290504155160263,-0.0231591722180179,27.516944444444444,1.44968212805714,0.947119454150198,1.080736685795784,1.1302860813096494,1.3191837404210445
330,27.6025,0.4522707618818333,0.3900259838714502,0.7888836970700891,0.4029819760157382,0.3554268336392411,27.60277777777777,0.3801370033820593,0.443224319630721,0.301721861300202,-0.0838529233742878,27.60277777777777,1.4104936012526474,0.908312842845071,1.0439521772980205,1.1056738374265882,1.2830573401351169
331,27.68583333333333,0.432483094928611,0.366733092468426,0.7146599686569847,0.3812572674080851,0.3302387575039429,27.68611111111111,0.351175585154407,0.4067823614248708,0.279515107920931,-0.1278820547719744,27.68611111111111,1.4156686941759031,0.8758878461130206,0.9999320923289106,1.07243569830387,1.2475180812080362
332,27.769166666666667,0.4130322410776603,0.3511831806792848,0.6905781989117674,0.3546629317584036,0.3110100216073218,27.76944444444444,0.3239230322925522,0.3796513165239399,0.246829841156082,-0.1660464836799048,27.76944444444444,1.4402063616360694,0.8420438649337292,0.9636756815617956,1.032970928657189,1.2189651932371963
333,27.8525,0.3949180377518348,0.3291759843894792,0.6414388044287473,0.3303988427271885,0.2977409495687717,27.85277777777777,0.2915788749401379,0.3530307751713091,0.2206657470160964,-0.2017461274902195,27.85277777777777,1.4535055663923442,0.8071803035973967,0.921982199770154,0.9996787971405824,1.1889979096590508
334,27.93583333333333,0.3689403215701242,0.3013112392239859,0.5900421988273724,0.3086648731675651,0.2970318625507198,27.93611111111111,0.2681426444733075,0.3283203284043803,0.1974225117439894,-0.2567809037183691,27.93611111111111,1.4285652791539647,0.7756965697047447,0.8880509058276009,0.96755857634643,1.1724154677491088
335,28.019166666666667,0.3488989283476542,0.2871886805473029,0.5471887927522301,0.2822608951252927,0.2898830792586235,28.01944444444444,0.249013873500702,0.3087195680545765,0.1702998218153501,-0.2667507300031156,28.01944444444444,1.3981844785802044,0.7389920741670132,0.8546810627078884,0.9382095428054548,1.13741710862194
336,28.1025,0.3221936930956872,0.2658080434634505,0.5220789938730468,0.2623867798387649,0.2936949159409718,28.10277777777777,0.2297920958634649,0.2884280867473436,0.1570973639383421,-0.3030555241065316,28.10277777777777,1.3745621512803752,0.7010662312059623,0.8124719374849041,0.9026309769867236,1.1060020772311705
337,28.18583333333333,0.3044244500216206,0.2401690628159739,0.4743132068846876,0.2462423977390058,0.2832676863892853,28.18611111111111,0.2100768466352401,0.2590454779021484,0.1286148250537027,-0.3256952039140021,28.18611111111111,1.3826972918138265,0.6637184583538716,0.7770228013326727,0.8720221632976448,1.080369622369486
338,28.271944444444443,0.2857910325289896,0.2198714731879384,0.4374918335071584,0.2248276184496759,0.2384017019381152,28.26944444444444,0.1902676621221696,0.2351713357324796,0.0934518923347436,-0.3430696874342227,28.26944444444444,1.3775889026899426,0.6307481764535425,0.7425329295253562,0.8361823900839703,1.0399189966686304
339,28.355277777777776,0.269093273217465,0.2013150089019317,0.4088152724856013,0.2087423107870656,0.2088972714650432,28.355555555555554,0.1647640798628976,0.1962052552458469,0.07140825318735,-0.3929788927992003,28.35305555555556,1.3708359943681503,0.5983548096582928,0.709801601437253,0.8013109496297954,1.0136494565994072
340,28.43861111111111,0.2509310038828528,0.1746994040200642,0.3872839195902992,0.1859863427601,0.2325547013906836,28.438888888888886,0.1443656386285682,0.1635468322437837,0.0448835952499805,-0.4626227382642516,28.438888888888886,1.4174375852579095,0.5651377854319635,0.6770281005427984,0.769607138157558,0.9953602624716756
341,28.521944444444443,0.2317040555170962,0.1568243923439715,0.3564981676166741,0.1629595815703375,0.2525742956786805,28.522222222222226,0.118271878422824,0.1469956633218428,0.0248776063936687,-0.4560011422080056,28.522222222222226,1.3507927017187191,0.5314965345489123,0.6442117144165649,0.7342702558280387,0.9732506784343542
342,28.605277777777776,0.2112122583082754,0.1392897074148087,0.3112584063852853,0.1382618936119697,0.1877563558357095,28.605555555555554,0.0884823404818093,0.1219513458696006,0.0027899747220217,-0.485314023132404,28.605555555555554,1.3149003780601158,0.5012304910940185,0.6041517347332603,0.6988996067403621,0.953519972475421
343,28.68861111111111,0.1912554416406056,0.1224950825132541,0.2563650227418327,0.11229314447182,0.1747011809114783,28.688888888888886,0.0635965672741679,0.0948134780706531,-0.0215796114287795,-0.5013612996626968,28.688888888888886,1.2875596565416734,0.4735390924626808,0.5746474572677313,0.6688944989319946,0.9183674164219116
344,28.771944444444443,0.1774334340944386,0.10164025065951,0.193018400557155,0.0880531989293469,0.2326090674987241,28.772222222222226,0.0378141025010433,0.0721816589026199,-0.0434314634899803,-0.5175428905474468,28.772222222222226,1.263969587373003,0.4408217793608174,0.5444981818949577,0.6376542443787463,0.8897922859399188
345,28.855277777777776,0.1661460634462622,0.0769249446133009,0.1454189207272287,0.0579419209566414,0.2426803097332165,28.855555555555554,0.0121344910960812,0.0486554881371419,-0.0653658926602517,-0.5674587146585288,28.855555555555554,1.2591292287137532,0.408477995804866,0.5149032125900607,0.6069781589947707,0.848193860534596
346,28.93861111111111,0.1473931566687008,0.0635488968738716,0.1097669611731709,0.0309591737184259,0.1907151992937556,28.938888888888886,-0.0074427207745758,0.0256345663398807,-0.0947832099056907,-0.5701086909911262,28.938888888888886,1.233437646673611,0.3737071891217846,0.4780618574282937,0.5742655626325632,0.8221714235501525
347,29.021944444444443,0.1247745399305148,0.0425118396799903,0.0580628968412372,0.0135048195720578,0.1219140254021735,29.022222222222226,-0.0361179857122817,-0.0014815051294791,-0.1154837259598199,-0.5866927386637362,29.022222222222226,1.2290939153123,0.3377088099490504,0.4439734285850499,0.5455157790829628,0.8013242621698572
348,29.10805555555556,0.1036900385966004,0.0264135050099501,0.028307099702821,-0.0092212799324725,0.075677074823333,29.105555555555554,-0.064091755085892,-0.0270931241172322,-0.1344677513235891,-0.595010776918165,29.105555555555554,1.1490971166395816,0.3084823122346609,0.4084372423358587,0.5113281360751505,0.7696516674160387
349,29.191388888888888,0.0857394772279912,0.0094536245815644,-0.0037000612455443,-0.0316192640525421,0.0720046318651273,29.191666666666663,-0.0891644790317632,-0.0412006876756506,-0.153735596265374,-0.6130627251195313,29.189166666666665,1.0862463406152536,0.2798271532371331,0.3718526190563853,0.473101965276653,0.7455529341500806
350,29.27472222222222,0.0721226795818552,-0.0037680701478298,-0.0503582199821863,-0.0518892728528957,0.0430969783784811,29.275,-0.1041366064537486,-0.0640045920629849,-0.1762875708209745,-0.6680485027562646,29.275,1.0385406851491537,0.2463427935255032,0.339218883222431,0.4518366022933366,0.7202273610724285
351,29.35805555555556,0.0572394686114978,-0.025251847981374,-0.0788670134602938,-0.0724314472056418,0.0007543937573515,29.35833333333333,-0.1234085850232036,-0.0847052327434643,-0.1893239847936198,-0.6719680294401065,29.35833333333333,1.0141792561011551,0.2190286969793283,0.3085353634099363,0.4183313866694129,0.6808742507225838
352,29.441388888888888,0.0382896664663621,-0.0427979779826861,-0.1258260816079166,-0.0934459287902585,0.0059771549387252,29.441666666666663,-0.1439808611789833,-0.1041030043872975,-0.2054451477539627,-0.7264212249061082,29.441666666666663,1.0407611672811692,0.1804843307886847,0.274201392294977,0.385385661887435,0.6510929094791067
353,29.52472222222222,0.0178730944920244,-0.0576067294758612,-0.1552350673279658,-0.1147328600935905,-0.0186344635973793,29.525,-0.164053880127443,-0.1173983008706683,-0.2218513690400826,-0.7544080090126324,29.525,1.0410855404491448,0.1513091654541682,0.2390163066537644,0.3555987753683006,0.6216826475596173
354,29.60805555555556,0.0007895732301989,-0.0686783720454737,-0.1884936164982127,-0.1310923844098497,-0.046880189827913,29.60833333333333,-0.1864280858424353,-0.1315915152757419,-0.2373429577574851,-0.7927283017413539,29.60833333333333,1.0437515053150674,0.1211026747868948,0.1969794473626484,0.3225700784712488,0.596042779020791
355,29.691388888888888,-0.0203610775812648,-0.083613175536574,-0.2182013779712911,-0.148324645840614,-0.0559597541867939,29.691666666666663,-0.200903921065315,-0.1464830398906601,-0.2497202227791016,-0.8395820231972586,29.691666666666663,1.0237581995389615,0.0890643359084993,0.1620901593981142,0.2942989264938619,0.5735726217583641
356,29.77472222222222,-0.0267790390083791,-0.1010114100546896,-0.236958003574694,-0.1658297892948267,-0.0864728895649116,29.775,-0.2228818273049369,-0.166073266209544,-0.2659834727452901,-0.8755690936086422,29.775,1.0001047687308886,0.0605936292511376,0.1301477918367851,0.2599846786720672,0.5526714975071303
357,29.85805555555556,-0.0434644929210224,-0.1120733459658261,-0.2687631481107768,-0.1810079604888015,-0.1018193313101218,29.85833333333333,-0.2485622448376545,-0.1831625849324918,-0.2763330160638342,-0.9130894333271125,29.85833333333333,0.9735903664509464,0.0266900385574854,0.1013516978554207,0.2300266981801325,0.5375387318409424
358,29.944166666666664,-0.0672176219929366,-0.1271992538964681,-0.2898164693567548,-0.1958593059462161,-0.1029988172272513,29.941666666666663,-0.2689456127073218,-0.2063513859655815,-0.2927691609099438,-0.9731429628275892,29.941666666666663,0.9444141542092718,-0.0128469491192634,0.0731012347309172,0.1986243521306703,0.5125736541727093
359,30.0275,-0.0836386097017247,-0.1489894047335743,-0.3103176280647056,-0.2163839729981161,-0.0814110875780946,30.02777777777777,-0.2848323687252923,-0.2294400584208672,-0.3042922152262546,-1.0113296027083012,30.025277777777777,0.9243753014660384,-0.0394178434153951,0.0355957638403066,0.1637770115746342,0.4883755977544013
360,30.11083333333333,-0.0983276403288561,-0.1664440696245835,-0.3272662879615671,-0.226782109782914,-0.067855885081415,30.11111111111111,-0.3000229494704188,-0.2490289906163839,-0.325902486722828,-1.0578492736907914,30.11111111111111,0.9068729856314572,-0.0628231506566748,0.0044346506607598,0.1334840515013223,0.4565438996770444
361,30.194166666666664,-0.116484898959664,-0.1745635199774104,-0.3596621157491386,-0.2386538652463882,-0.0431329549129455,30.194444444444443,-0.3113177902890555,-0.2623185700761424,-0.3304002828771522,-1.0871018966199109,30.194444444444443,0.8399063920657762,-0.0916633738583481,-0.0277827352304188,0.1003448508383757,0.4310779008707249
