,E007_Time[h],E007_6803_deltaKaiA3B3C3_rep1,E007_6803_deltaKaiA3B3C3_rep2,E007_6803_deltaKaiA3B3C3_rep3,E007_6803_deltaKaiA3B3C3_rep4,E007_6803_deltaKaiA3B3C3_rep5,E008_Time[h],E008_6803_deltaKaiA3B3C3_rep1,E008_6803_deltaKaiA3B3C3_rep2,E008_6803_deltaKaiA3B3C3_rep3,E008_6803_deltaKaiA3B3C3_rep4
935,78.18583333333333,0.1100247277793987,0.0066954688252949,-0.0124457471618314,0.0342521262034376,0.0349909439236987,78.1861111111111,0.0836701313717651,0.260622905800444,0.2102799254610907,0.1890970897354016
936,78.26916666666666,0.1099793773006972,0.0037611300894579,-0.0142894464015797,0.0353454669999479,0.0288270783841446,78.26944444444445,0.0483091432448873,0.2394665497894605,0.1961362971566721,0.1710932585849169
937,78.35249999999999,0.1061959111406183,0.0005537186890771,-0.0179834131656685,0.0339365548463417,0.0179822005155811,78.35277777777777,0.0288766681700076,0.2301826601797209,0.1817597859520058,0.1666586300185721
938,78.43861111111111,0.1018732106165923,7.27439181296011e-05,-0.0269281397698387,0.030424634962497,0.0124556839386261,78.4361111111111,0.0349718202061911,0.2129704218046718,0.1735503870973546,0.1561930662889047
939,78.52194444444444,0.088810154892788,-0.0074822855385118,-0.029924119287665,0.0232089513439774,-0.0007530987250813,78.52222222222223,0.0273937114405794,0.2024290181938497,0.1511080965620815,0.1486964300088523
940,78.60527777777777,0.0736056209801124,-0.0193118616050881,-0.0283718455505653,0.0192887467620363,-0.0128447758528786,78.60555555555555,0.0443414519884038,0.1943576315728828,0.1400329110346454,0.1327685841517503
941,78.68861111111111,0.0574584837362106,-0.0408164768149461,-0.0398718131477961,0.006063262763617,-0.0226199768210872,78.68888888888888,0.0250141499929839,0.1741554428634922,0.1243248279226041,0.1232093920513303
942,78.77194444444444,0.0493676158654698,-0.0461966243105407,-0.0418245174264542,0.0025317396713587,-0.0238793320050037,78.77222222222223,-0.0109890883742775,0.1514216316834959,0.1099838453526181,0.1104187174017223
943,78.85527777777777,0.0473318879190121,-0.0544527978434339,-0.0398304544914743,0.0010934165835857,-0.0328234727789063,78.85555555555555,-0.0262691589138943,0.1349553763467984,0.0930099621704423,0.0961964242574545
944,78.93861111111111,0.043550168294701,-0.0565854917743004,-0.0428901212056315,-0.0040524686256849,-0.0370530315160501,78.93888888888888,-0.0302269593982895,0.1235558538634027,0.0820031779409337,0.0849423770334529
945,79.02194444444444,0.0388213232371383,-0.0603952010729201,-0.0406040151895377,-0.0037066793067463,-0.0335686415886734,79.02222222222223,-0.0366633895718052,0.113622239939401,0.0755634929480457,0.0722564405050441
946,79.10527777777777,0.0339442168376631,-0.0642824213181816,-0.0419726348216489,-0.0164699800342014,-0.0451709373679912,79.10555555555555,-0.0569793511506929,0.1025537089769816,0.0644909081948297,0.0639384798079455
947,79.18861111111111,0.0287177110343548,-0.0722476486980806,-0.0481964792382576,-0.0231431366069619,-0.0428605542241975,79.18888888888888,-0.0689757478231228,0.0997494340744229,0.0561854254034379,0.0417883604382798
948,79.27472222222222,0.0155406656120321,-0.0772913800097253,-0.0586760483334934,-0.0259269160482477,-0.0516381285264665,79.27222222222223,-0.0712534852491796,0.0860085870260978,0.0386470470151207,0.0186059482525657
949,79.35805555555555,0.0114119382022515,-0.0826141126593281,-0.0646118427593308,-0.0310220866055913,-0.0569042976429502,79.35833333333333,-0.1114134710608572,0.0621303383224708,0.0142757761902269,-0.0038088905322824
950,79.44138888888888,-0.0002696157166924,-0.1004163446622103,-0.0668043639255803,-0.0354294177508341,-0.0590596999407832,79.44166666666666,-0.1418566148620663,0.0435138571500997,-0.0117283831917941,-0.0324562893389513
951,79.52472222222222,-0.0115051428197655,-0.1138985746428059,-0.0754541139998913,-0.0461496801801234,-0.0671049747860765,79.52499999999999,-0.1627838282286336,0.0243583113916359,-0.0319654265323972,-0.049336381229729
952,79.60805555555555,-0.0256957919351937,-0.1284613018346524,-0.082361595907754,-0.0531836458139212,-0.0666407625439207,79.60833333333333,-0.1685960247082993,0.0024628676258258,-0.0436353485139377,-0.0698492989065042
953,79.69138888888888,-0.0332427140444651,-0.133905026080396,-0.0949273133324994,-0.0535320877969962,-0.0736677045783872,79.69166666666666,-0.1948941198207148,-0.0161733088724988,-0.0667381430996694,-0.0953951747107695
