,E007_Time[h],E007_6803_deltaKaiA3_rep1,E007_6803_deltaKaiA3_rep2,E007_6803_deltaKaiA3_rep3,E007_6803_deltaKaiA3_rep4,E007_6803_deltaKaiA3_rep5,E008_Time[h],E008_6803_deltaKaiA3_rep1,E008_6803_deltaKaiA3_rep2,E008_6803_deltaKaiA3_rep3,E008_6803_deltaKaiA3_rep4,E011_Time[h],E011_6803_deltaKaiA3_rep1,E011_6803_deltaKaiA3_rep2,E011_6803_deltaKaiA3_rep3,E011_6803_deltaKaiA3_rep4,E011_6803_deltaKaiA3_rep5
803,67.14972222222222,0.1870278412769691,0.1214538191246914,0.2097689309221094,0.259825744392423,0.2447010898951383,67.14999999999999,0.3569081044992056,0.3592091383482989,0.4872021346082804,0.407307693358096,67.14999999999999,0.5156200282592059,0.6952476788858456,0.6367626657495783,0.5767941006156551,0.6824434004690785
804,67.23305555555555,0.1983899498926932,0.119909692044115,0.2190856230364259,0.2636450809973236,0.2565267863424798,67.23333333333333,0.3616155138007998,0.3712052132431074,0.5015225261200951,0.4264168774560112,67.23333333333333,0.5700292494317367,0.6938701432169687,0.621668624691065,0.5784598688182943,0.6868495169923916
805,67.31638888888888,0.2018316818374107,0.1295685291700454,0.2158225750993175,0.2608790071200544,0.268778808598223,67.31666666666666,0.3668784797105884,0.3829930418651134,0.5133889549341061,0.4326863360413238,67.31666666666666,0.579765208736466,0.6899100433174538,0.6240083999959292,0.5813764621652129,0.6751023856366738
806,67.39972222222222,0.1983524500746129,0.1312295234437045,0.2215790020060318,0.2631268130811158,0.2714564243362303,67.39999999999999,0.3750960091842474,0.3949714624308035,0.5228007036815311,0.4355152072339632,67.39999999999999,0.5842288037602411,0.6951682361354863,0.6157829034690692,0.5815447226746259,0.6768028852614044
807,67.48305555555555,0.1887516656392158,0.1124918658262505,0.2215541166159231,0.2635877875683947,0.2775588993988104,67.48333333333333,0.3788671067246931,0.4097393097026543,0.5411570537377313,0.4539026272919676,67.48333333333333,0.5616209345728139,0.6770455822643673,0.6067930506167376,0.5845654957828348,0.6723518982647251
808,67.56916666666666,0.1918287376375524,0.119154745298788,0.2271471297524577,0.2636612176371684,0.2888854977967263,67.56666666666666,0.3941907743820816,0.4224954149891358,0.551457285222211,0.464847730611479,67.56666666666666,0.5587425037268479,0.6753429459425189,0.6042397606465478,0.573839630344227,0.6739503105834412
809,67.6525,0.1879830732473787,0.1314173488623647,0.2317572502032111,0.2663463887101069,0.2878354817091917,67.65277777777777,0.4010660117538084,0.4310386061447037,0.5657006769986126,0.4673496497267461,67.65027777777777,0.5785944162579191,0.668861195053476,0.5987239564674713,0.5781679786312706,0.660399011693021
810,67.73583333333333,0.1850140777178732,0.1336788615379681,0.2299836847198718,0.2698425845772649,0.2976081114838677,67.73611111111111,0.409291815984513,0.443767707569807,0.5796865066747213,0.4878075153101229,67.73611111111111,0.5535775796845124,0.6678012011258925,0.6022465646898354,0.5843513963345132,0.6548988946076009
811,67.81916666666666,0.1847211543696339,0.1293384663665325,0.2292256380182321,0.2727490873960848,0.3058026456368713,67.81944444444444,0.4170671817660759,0.4590815402108796,0.5876140506024692,0.5010204561720666,67.81944444444444,0.5262929040080204,0.6687638393335412,0.6028085156253316,0.5795907425625914,0.6586508558799757
812,67.9025,0.1895037045946803,0.096795344408929,0.2256823127782023,0.2678651776914002,0.3050183408527651,67.90277777777777,0.4251911013376168,0.4569789215603475,0.6026825838779266,0.5183875992611426,67.90277777777777,0.5287413017127498,0.660149988495313,0.5926107432870016,0.5760868798422226,0.654455795601607
813,67.98583333333333,0.1829611278564543,0.1024486747459753,0.2319529096437974,0.2687901343554349,0.3016544519845671,67.98611111111111,0.4396625644855005,0.4624586656566248,0.6056913803413064,0.5275080696640206,67.98611111111111,0.5687236877659159,0.6545605310752165,0.5902541853892502,0.5780406741182074,0.6467146174026188
814,68.06916666666666,0.1832928216898158,0.1128976344784315,0.2390366272231459,0.2701232346477982,0.295910232053743,68.06944444444444,0.4408805585433306,0.4659195830841156,0.6142397125769613,0.5357809906054756,68.06944444444444,0.5158409796176413,0.641396353182377,0.5931397833478412,0.5708529947534285,0.6388282284518005
815,68.1525,0.185898181701048,0.1125413987270008,0.2411326620884834,0.2754637541954891,0.3023849322502109,68.15277777777777,0.4500440683919505,0.4693604809732165,0.626926851913391,0.550005483448387,68.15277777777777,0.521494097200961,0.6312583445710361,0.5784684822798956,0.5741247145288552,0.6361975394566048
816,68.23583333333333,0.1805766015678573,0.1191791406323273,0.2436402087761574,0.2848109669928979,0.3066778019323373,68.23611111111111,0.4567520764594458,0.4727801630003069,0.6367520684232326,0.5623806676937436,68.23611111111111,0.5320839629318224,0.6219473986405574,0.5600412310038917,0.5676567096435374,0.6328234646631451
817,68.31916666666666,0.1821274730393661,0.1226100313549989,0.2521584597866239,0.2853641454018034,0.3113880886269452,68.31944444444444,0.4548035627211443,0.4741774293877643,0.647714630923268,0.5729056609806326,68.31944444444444,0.5008115017090771,0.6126644124354179,0.557458982039666,0.5686498597146059,0.6253069218562054
818,68.40527777777777,0.186350185936124,0.1282332400755468,0.2632866055844532,0.2839225601513683,0.318515038029302,68.40277777777777,0.4663975046996138,0.490951076903948,0.6542138069744223,0.5823795790862544,68.40277777777777,0.472677640914491,0.6060102866452137,0.5511226916084162,0.5743050477772786,0.622048832359227
819,68.48861111111111,0.1884441281500953,0.1262479339944446,0.2702238345983209,0.2916854803381513,0.321057894003129,68.48888888888888,0.4741328774646645,0.5030998988632109,0.6570488628817597,0.596401535925908,68.48638888888888,0.462083310412742,0.5927859256046593,0.5372333196326953,0.5614231602848534,0.6236501210343182
820,68.57194444444444,0.1914086856446708,0.132653278332108,0.275569333221017,0.2942521734260949,0.3200158985806023,68.57222222222222,0.4804086536333461,0.5040226851258922,0.6722190636944865,0.6059706435530035,68.57222222222222,0.4714294425514121,0.5895922372935869,0.5297918297364153,0.5468050871087147,0.6171117162822488
821,68.65527777777777,0.1934432424546587,0.1474484363288934,0.2857222858094392,0.3060219052465301,0.3335882919623406,68.65555555555555,0.4872238033699507,0.5171182220983269,0.6823236732059521,0.6084860121590536,68.65555555555555,0.5013169721609965,0.5876301333369445,0.5275991892448452,0.5438517215383288,0.6100345500424558
822,68.73861111111111,0.1901471806862916,0.1596325692451047,0.2882818746845917,0.3153939399981825,0.3379743125174195,68.73888888888888,0.4981772943860125,0.530185292732831,0.6935619539536501,0.6199467500736755,68.73888888888888,0.5297468365549017,0.5795005290047996,0.5328563691846182,0.5327639602812443,0.6010195577930371
823,68.82194444444444,0.1975198805172197,0.1668048363609842,0.2928472801315978,0.3261675402471589,0.3443731967833638,68.82222222222222,0.5070680919403043,0.5470226765277153,0.698933167219212,0.6321519637645946,68.82222222222222,0.5291199755294431,0.5744043432123389,0.5227643442837167,0.5243427034630932,0.5946676785507568
824,68.90527777777777,0.2025607201965196,0.175764394976718,0.3008176803996842,0.3275419669269628,0.3479841794661478,68.90555555555555,0.5120951588388409,0.5562291495272825,0.7052365730284142,0.6527007578376396,68.90555555555555,0.5500373313638469,0.5661424985198646,0.5257240929714875,0.5179888546275906,0.58337985487104
825,68.98861111111111,0.2050690760446848,0.1873104004124366,0.2979922517021894,0.3265164793384806,0.3458064934401976,68.98888888888888,0.5142574554348784,0.5538034843218179,0.7130714301511758,0.6565922350367446,68.98888888888888,0.5078998488202449,0.5497159211327942,0.5163365973786359,0.5133033207365331,0.5739570328479795
826,69.07194444444444,0.2078443224536299,0.1938420060082115,0.303570168216563,0.3144903351499888,0.3490393697483931,69.07222222222222,0.5179539396289166,0.5601444500476009,0.7164369961015573,0.6696254962439518,69.07222222222222,0.4553084751436851,0.5407255409016687,0.5186028433372213,0.5014870121698054,0.5660001621143296
827,69.15527777777777,0.2068858318866903,0.1995583631240573,0.3045506020843628,0.3212627903971544,0.3510820376020591,69.15555555555555,0.5241835668686936,0.5606508123868968,0.7171325271377563,0.6799996404794051,69.15555555555555,0.4562641600621229,0.536772291322141,0.5047238203806672,0.4961408427253699,0.5535101958415056
828,69.24138888888889,0.1985929748786274,0.2042586211399305,0.3075327234112591,0.3156330994830321,0.3529337243809776,69.23888888888888,0.5369452901491896,0.5687213335679644,0.7221572782621192,0.6935137649013545,69.23888888888888,0.4631678557864249,0.5306571095349846,0.4993005217437474,0.487265729619277,0.5390880907395912
829,69.32472222222222,0.1953651200356186,0.2081419274557334,0.3161157002670312,0.3156005151780666,0.3523936556333762,69.325,0.5424380600126263,0.5667547723650512,0.7369105032211334,0.7115669648061594,69.32249999999999,0.4452205170103654,0.517980936326092,0.4939339443626034,0.4906625934856575,0.5387348070573309
830,69.40805555555555,0.1924016340352652,0.2138074274913084,0.3196986986855699,0.31636428862009,0.3554610550759366,69.40833333333333,0.546860824548465,0.5723498840983927,0.7419914545054254,0.7221583336282804,69.40833333333333,0.435823100910632,0.5123447161264703,0.4878250888747277,0.4789323583767251,0.5346513085821358
831,69.49138888888889,0.1901018816265871,0.2232542646864397,0.3220808826648725,0.3177236693143245,0.3481351445937911,69.49166666666666,0.5570125293934116,0.5727054206342131,0.7419993833497662,0.7284869629402857,69.49166666666666,0.4443765671468183,0.5055493970122478,0.4737749596189747,0.4696759517627757,0.5332385626400766
832,69.57472222222222,0.1768652256300281,0.2208815805008545,0.32326141416705,0.3138779051333792,0.3442151442405224,69.575,0.5698921177314102,0.577620130384729,0.7519335397330675,0.729951942452846,69.575,0.4142818778614325,0.5013959307046667,0.4633845646355565,0.4636943045321917,0.5204975400958929
833,69.65805555555555,0.1720910269374512,0.2292885144142247,0.3098394531183213,0.3200262423172525,0.3361002722381624,69.65833333333333,0.5654985302936457,0.5720927583081437,0.7543931723783837,0.7423523600147409,69.65833333333333,0.4161399976798877,0.5012852725700878,0.4612549156660419,0.4685883509914348,0.5162292153529872
834,69.74138888888889,0.1737786445121427,0.2262742039261639,0.3088141574090194,0.3227679254733359,0.3345897449771962,69.74166666666666,0.5696307053585459,0.5681220459086536,0.7523775287529109,0.7440873016128551,69.74166666666666,0.3799518937105123,0.4974183816199938,0.4671870281533598,0.4635590288650534,0.5078345663534221
835,69.82472222222222,0.1799274353888067,0.2330377845562259,0.3113846828935833,0.3183021975764042,0.3422827770165588,69.825,0.5822875787517792,0.5583067312364403,0.7512858550679888,0.7451558513721767,69.825,0.3955185355445409,0.4937962205109789,0.4567819212417976,0.4506072792956767,0.5071145745779246
836,69.90805555555555,0.1775367546735701,0.2411783898439126,0.3205501833905622,0.3190282999686237,0.3429785810836335,69.90833333333333,0.5908680838462563,0.5630455488876771,0.7531173962790976,0.7457570915557976,69.90833333333333,0.4028408952561202,0.4918197555447596,0.460240617776999,0.4329340468440197,0.5078702250458902
837,69.99138888888889,0.1674059555439844,0.2480951513486662,0.3211098106826181,0.3283454723595482,0.3472763680742604,69.99166666666666,0.5973711515621252,0.5647372300045266,0.7552713960858599,0.7570901025649204,69.99166666666666,0.3895199474023085,0.4800899566681669,0.4501641443059679,0.4277402794888761,0.5037025063153738
838,70.0775,0.1597343892490168,0.2501871986498669,0.3326627145165217,0.3290529528261222,0.3579753470527247,70.075,0.6063957103667812,0.5625805022751387,0.7605470969320399,0.7705539629388494,70.075,0.3943566690230674,0.4744077974731526,0.4433535310770652,0.4246269286271266,0.5144124104830964
839,70.16083333333333,0.1653214051090576,0.2624536593468452,0.3424080426031547,0.3313499778126779,0.367674725251769,70.16111111111111,0.6155406862748563,0.5745740899336579,0.7667437400055448,0.7865477493549957,70.15861111111111,0.3617520396412764,0.4557742551967821,0.4424098120400118,0.4139949490737334,0.5060009331844391
840,70.24416666666666,0.1681663505159206,0.2716936590588683,0.3399449406175073,0.3416357821309386,0.3737737080725787,70.24444444444444,0.6232050028482259,0.573516713760214,0.759260565238421,0.7866705366288743,70.24444444444444,0.3491070412627224,0.4487903107212416,0.4183340248458842,0.4074452990617422,0.4932690735934535
841,70.3275,0.1710685709328372,0.282506321425151,0.347072552198682,0.3497095989600122,0.3794714990847966,70.32777777777777,0.6265875811960014,0.5772070910809259,0.7616968113068614,0.7919213977141105,70.32777777777777,0.3064226583760994,0.4446569485738341,0.4069272108471193,0.3983789402422818,0.4802178344228515
842,70.41083333333333,0.1694274098944611,0.2862907681048444,0.3501900189498904,0.3575706598464002,0.3737673000265135,70.41111111111111,0.6272873399745443,0.5692439357679064,0.7652517156311999,0.7860994037024266,70.41111111111111,0.319699877953016,0.4347751569269819,0.4017904150975119,0.3989968376845619,0.4682482219240036
843,70.49416666666666,0.1582422090068682,0.2986461187770488,0.3520964804384526,0.362818194703989,0.3732603108042689,70.49444444444444,0.625703195387451,0.5716259582392524,0.7685245143759093,0.7912036238236594,70.49444444444444,0.3105396894479865,0.4287459275982228,0.4009246863522163,0.3964999598758826,0.4653612458869521
844,70.5775,0.1639123079475557,0.3029714911408042,0.3533910741958015,0.3616514318140539,0.3745497294930588,70.57777777777777,0.6286340611855583,0.5725518654590542,0.7709144424496079,0.8086331254457438,70.57777777777777,0.2805430847984397,0.4187702560502116,0.3897310770677428,0.3912892787216189,0.4615579196403975
845,70.66083333333333,0.1676370444654405,0.3106660009150915,0.3512729357174793,0.3668695978252619,0.3748347523363247,70.66111111111111,0.6330788486669481,0.5670203609373892,0.7744207335050552,0.8191869740747239,70.66111111111111,0.240911058424712,0.4128491413907231,0.3808106434019601,0.3841657695452333,0.4502392600517102
846,70.74416666666666,0.1778157543808622,0.3223287618388384,0.3449411984631375,0.3654719177536665,0.3839145737459625,70.74444444444444,0.6426364666769424,0.5730301447303248,0.779642619939153,0.8238642333547471,70.74444444444444,0.2246446072300492,0.39818358637265,0.4051644452140977,0.3809304110882695,0.4376062875269203
847,70.8275,0.1808477715855774,0.3297588856709138,0.3399949938565395,0.3710576149827138,0.3891883863023178,70.82777777777777,0.6547058216081038,0.5877799134399198,0.7979793328929426,0.8364639650680697,70.82777777777777,0.2303447306006084,0.3861745973940008,0.4063935460647384,0.3659841855103563,0.4280600260107191
848,70.91361111111111,0.1911324280427702,0.3337554821901279,0.343433451285557,0.3856259112632326,0.3992553807541855,70.91111111111111,0.6624858174002368,0.6018683602142176,0.820030102251611,0.8413852291350502,70.91111111111111,0.2254124304054565,0.373223184497903,0.3974990132158292,0.3539280783892051,0.4104015029864685
849,70.99694444444444,0.2016690537870424,0.3399176591952347,0.3450556981021735,0.3949760267134458,0.3995147460188161,70.99722222222222,0.6743753555403869,0.6102941747472574,0.8255941566444844,0.843427083614153,70.99472222222222,0.22244871099657,0.3681303613726009,0.3844819176306715,0.3507630787206077,0.4054317494761871
850,71.08027777777778,0.1972569769244164,0.3450445225049305,0.3494608596224815,0.4017071798189649,0.4015656691819059,71.08055555555555,0.6785733350628398,0.6188560432790644,0.8320707234450307,0.8483885847019524,71.08055555555555,0.2308545792088367,0.3642971453514547,0.3771433339739282,0.3510901789184439,0.3957518000405629
851,71.16361111111111,0.1976955236323378,0.3521351759578511,0.3586480591266842,0.4004185874327858,0.4000073354976017,71.16388888888889,0.6882786525491209,0.6227526485956514,0.8442590287708638,0.8528687867331194,71.16388888888889,0.2194310443600526,0.3551245574129466,0.378484340611617,0.3387103748146731,0.3805626927789457
852,71.24694444444444,0.2001840181596712,0.3561887214125819,0.3570164178590947,0.4039094647752962,0.4084389283885047,71.24722222222222,0.6892902021280005,0.614982670029026,0.8407582974837371,0.8646667421804379,71.24722222222222,0.2247791182509255,0.341613622180676,0.367106019611116,0.327624665659337,0.3678654693293482
853,71.33027777777778,0.1933217828267042,0.364804258747646,0.3605650550281369,0.4131790254342765,0.4008596294456662,71.33055555555555,0.687806875475488,0.6003447834571807,0.8435677531895462,0.8739815016547929,71.33055555555555,0.2324998151650724,0.3307653679233549,0.3560094567411603,0.3162340541205643,0.3536611748684449
854,71.41361111111111,0.191508138025146,0.3709808858615112,0.3640930878063419,0.4212264813648882,0.3994686184285864,71.41388888888889,0.6960275618148326,0.5952376613040997,0.8402866182383295,0.8704121139051773,71.41388888888889,0.2079941518690206,0.321380826554818,0.3527957414718447,0.3049395462845669,0.3371508581115815
